"histology_abbreviation","Sum","Freq_mut","percent_mut","percent_whole","cell_type","regulator","pathway","pathway_new"
"SYNS",1,0,0,0.0964912280701754,"Tcells","neg","Apoptosis","Apoptosis"
"THFO",1,0,0,0.0964912280701754,"Tcells","neg","Apoptosis","Apoptosis"
"Thy-AdenoCA",3,0,0,0.0964912280701754,"Tcells","neg","Apoptosis","Apoptosis"
"THYM",1,0,0,0.0964912280701754,"Tcells","neg","Apoptosis","Apoptosis"
"VMM",1,0,0,0.0964912280701754,"Tcells","neg","Apoptosis","Apoptosis"
"CSCC",1,1,1,0.0736842105263158,"Tcells","neg","Lipoprotein Biosynthetic Process","Lipoprotein Biosynthetic Process"
"ESCC",1,1,1,0.0736842105263158,"Tcells","neg","Lipoprotein Biosynthetic Process","Lipoprotein Biosynthetic Process"
"HGNEC",1,1,1,0.0736842105263158,"Tcells","neg","Lipoprotein Biosynthetic Process","Lipoprotein Biosynthetic Process"
"Lymph-BNHL",3,2,0.666666666666667,0.0736842105263158,"Tcells","neg","Lipoprotein Biosynthetic Process","Lipoprotein Biosynthetic Process"
"BCC",3,1,0.333333333333333,0.0736842105263158,"Tcells","neg","Lipoprotein Biosynthetic Process","Lipoprotein Biosynthetic Process"
"Skin-Melanoma",17,5,0.294117647058824,0.0736842105263158,"Tcells","neg","Lipoprotein Biosynthetic Process","Lipoprotein Biosynthetic Process"
"Panc-Endocrine",7,2,0.285714285714286,0.0736842105263158,"Tcells","neg","Lipoprotein Biosynthetic Process","Lipoprotein Biosynthetic Process"
"Bone-Osteosarc",4,1,0.25,0.0736842105263158,"Tcells","neg","Lipoprotein Biosynthetic Process","Lipoprotein Biosynthetic Process"
"Breast-LobularCA",8,2,0.25,0.0736842105263158,"Tcells","neg","Lipoprotein Biosynthetic Process","Lipoprotein Biosynthetic Process"
"ANSC",6,1,0.166666666666667,0.0736842105263158,"Tcells","neg","Lipoprotein Biosynthetic Process","Lipoprotein Biosynthetic Process"
"Stomach-AdenoCA",6,1,0.166666666666667,0.0736842105263158,"Tcells","neg","Lipoprotein Biosynthetic Process","Lipoprotein Biosynthetic Process"
"GEJ",7,1,0.142857142857143,0.0736842105263158,"Tcells","neg","Lipoprotein Biosynthetic Process","Lipoprotein Biosynthetic Process"
"Lung-AdenoCA",46,6,0.130434782608696,0.0736842105263158,"Tcells","neg","Lipoprotein Biosynthetic Process","Lipoprotein Biosynthetic Process"
"Ovary-AdenoCA",25,3,0.12,0.0736842105263158,"Tcells","neg","Lipoprotein Biosynthetic Process","Lipoprotein Biosynthetic Process"
"Uterus-AdenoCA",11,1,0.0909090909090909,0.0736842105263158,"Tcells","neg","Lipoprotein Biosynthetic Process","Lipoprotein Biosynthetic Process"
"ColoRect-AdenoCA",72,6,0.0833333333333333,0.0736842105263158,"Tcells","neg","Lipoprotein Biosynthetic Process","Lipoprotein Biosynthetic Process"
"Panc-AdenoCA",35,2,0.0571428571428571,0.0736842105263158,"Tcells","neg","Lipoprotein Biosynthetic Process","Lipoprotein Biosynthetic Process"
"Breast-AdenoCA",129,5,0.0387596899224806,0.0736842105263158,"Tcells","neg","Lipoprotein Biosynthetic Process","Lipoprotein Biosynthetic Process"
"ACBC",1,0,0,0.0736842105263158,"Tcells","neg","Lipoprotein Biosynthetic Process","Lipoprotein Biosynthetic Process"
"ACC",4,0,0,0.0736842105263158,"Tcells","neg","Lipoprotein Biosynthetic Process","Lipoprotein Biosynthetic Process"
"ACRM",1,0,0,0.0736842105263158,"Tcells","neg","Lipoprotein Biosynthetic Process","Lipoprotein Biosynthetic Process"
"ACYC",3,0,0,0.0736842105263158,"Tcells","neg","Lipoprotein Biosynthetic Process","Lipoprotein Biosynthetic Process"
"AECA",2,0,0,0.0736842105263158,"Tcells","neg","Lipoprotein Biosynthetic Process","Lipoprotein Biosynthetic Process"
"ALUCA",1,0,0,0.0736842105263158,"Tcells","neg","Lipoprotein Biosynthetic Process","Lipoprotein Biosynthetic Process"
"APAD",3,0,0,0.0736842105263158,"Tcells","neg","Lipoprotein Biosynthetic Process","Lipoprotein Biosynthetic Process"
"APE",2,0,0,0.0736842105263158,"Tcells","neg","Lipoprotein Biosynthetic Process","Lipoprotein Biosynthetic Process"
"ARMS",1,0,0,0.0736842105263158,"Tcells","neg","Lipoprotein Biosynthetic Process","Lipoprotein Biosynthetic Process"
"ASPS",1,0,0,0.0736842105263158,"Tcells","neg","Lipoprotein Biosynthetic Process","Lipoprotein Biosynthetic Process"
"ATRT",1,0,0,0.0736842105263158,"Tcells","neg","Lipoprotein Biosynthetic Process","Lipoprotein Biosynthetic Process"
"BA",1,0,0,0.0736842105263158,"Tcells","neg","Lipoprotein Biosynthetic Process","Lipoprotein Biosynthetic Process"
"BLAD",1,0,0,0.0736842105263158,"Tcells","neg","Lipoprotein Biosynthetic Process","Lipoprotein Biosynthetic Process"
"Breast-DCIS",1,0,0,0.0736842105263158,"Tcells","neg","Lipoprotein Biosynthetic Process","Lipoprotein Biosynthetic Process"
"CACC",1,0,0,0.0736842105263158,"Tcells","neg","Lipoprotein Biosynthetic Process","Lipoprotein Biosynthetic Process"
"CCHM",1,0,0,0.0736842105263158,"Tcells","neg","Lipoprotein Biosynthetic Process","Lipoprotein Biosynthetic Process"
"CCS",1,0,0,0.0736842105263158,"Tcells","neg","Lipoprotein Biosynthetic Process","Lipoprotein Biosynthetic Process"
"CDRCC",1,0,0,0.0736842105263158,"Tcells","neg","Lipoprotein Biosynthetic Process","Lipoprotein Biosynthetic Process"
"Cervix-AdenoCA",2,0,0,0.0736842105263158,"Tcells","neg","Lipoprotein Biosynthetic Process","Lipoprotein Biosynthetic Process"
"Cervix-SCC",1,0,0,0.0736842105263158,"Tcells","neg","Lipoprotein Biosynthetic Process","Lipoprotein Biosynthetic Process"
"CHDM",2,0,0,0.0736842105263158,"Tcells","neg","Lipoprotein Biosynthetic Process","Lipoprotein Biosynthetic Process"
"CHOL",10,0,0,0.0736842105263158,"Tcells","neg","Lipoprotein Biosynthetic Process","Lipoprotein Biosynthetic Process"
"CHS",1,0,0,0.0736842105263158,"Tcells","neg","Lipoprotein Biosynthetic Process","Lipoprotein Biosynthetic Process"
"CNS-GBM",2,0,0,0.0736842105263158,"Tcells","neg","Lipoprotein Biosynthetic Process","Lipoprotein Biosynthetic Process"
"CNS-Oligo",2,0,0,0.0736842105263158,"Tcells","neg","Lipoprotein Biosynthetic Process","Lipoprotein Biosynthetic Process"
"COAD",1,0,0,0.0736842105263158,"Tcells","neg","Lipoprotein Biosynthetic Process","Lipoprotein Biosynthetic Process"
"COM",1,0,0,0.0736842105263158,"Tcells","neg","Lipoprotein Biosynthetic Process","Lipoprotein Biosynthetic Process"
"CSCLC",1,0,0,0.0736842105263158,"Tcells","neg","Lipoprotein Biosynthetic Process","Lipoprotein Biosynthetic Process"
"DA",2,0,0,0.0736842105263158,"Tcells","neg","Lipoprotein Biosynthetic Process","Lipoprotein Biosynthetic Process"
"ECAD",1,0,0,0.0736842105263158,"Tcells","neg","Lipoprotein Biosynthetic Process","Lipoprotein Biosynthetic Process"
"EMBC",2,0,0,0.0736842105263158,"Tcells","neg","Lipoprotein Biosynthetic Process","Lipoprotein Biosynthetic Process"
"EPM",1,0,0,0.0736842105263158,"Tcells","neg","Lipoprotein Biosynthetic Process","Lipoprotein Biosynthetic Process"
"ES",3,0,0,0.0736842105263158,"Tcells","neg","Lipoprotein Biosynthetic Process","Lipoprotein Biosynthetic Process"
"Eso-AdenoCA",3,0,0,0.0736842105263158,"Tcells","neg","Lipoprotein Biosynthetic Process","Lipoprotein Biosynthetic Process"
"FIBS",1,0,0,0.0736842105263158,"Tcells","neg","Lipoprotein Biosynthetic Process","Lipoprotein Biosynthetic Process"
"FIOS",1,0,0,0.0736842105263158,"Tcells","neg","Lipoprotein Biosynthetic Process","Lipoprotein Biosynthetic Process"
"FL",2,0,0,0.0736842105263158,"Tcells","neg","Lipoprotein Biosynthetic Process","Lipoprotein Biosynthetic Process"
"GBC",1,0,0,0.0736842105263158,"Tcells","neg","Lipoprotein Biosynthetic Process","Lipoprotein Biosynthetic Process"
"GIST",4,0,0,0.0736842105263158,"Tcells","neg","Lipoprotein Biosynthetic Process","Lipoprotein Biosynthetic Process"
"GNG",1,0,0,0.0736842105263158,"Tcells","neg","Lipoprotein Biosynthetic Process","Lipoprotein Biosynthetic Process"
"GRCT",2,0,0,0.0736842105263158,"Tcells","neg","Lipoprotein Biosynthetic Process","Lipoprotein Biosynthetic Process"
"HNMUCM",1,0,0,0.0736842105263158,"Tcells","neg","Lipoprotein Biosynthetic Process","Lipoprotein Biosynthetic Process"
"IHCH",2,0,0,0.0736842105263158,"Tcells","neg","Lipoprotein Biosynthetic Process","Lipoprotein Biosynthetic Process"
"IMMC",2,0,0,0.0736842105263158,"Tcells","neg","Lipoprotein Biosynthetic Process","Lipoprotein Biosynthetic Process"
"Kidney-PapRCC",1,0,0,0.0736842105263158,"Tcells","neg","Lipoprotein Biosynthetic Process","Lipoprotein Biosynthetic Process"
"Liver-HCC",2,0,0,0.0736842105263158,"Tcells","neg","Lipoprotein Biosynthetic Process","Lipoprotein Biosynthetic Process"
"LNET",1,0,0,0.0736842105263158,"Tcells","neg","Lipoprotein Biosynthetic Process","Lipoprotein Biosynthetic Process"
"LUACC",2,0,0,0.0736842105263158,"Tcells","neg","Lipoprotein Biosynthetic Process","Lipoprotein Biosynthetic Process"
"LUNE",2,0,0,0.0736842105263158,"Tcells","neg","Lipoprotein Biosynthetic Process","Lipoprotein Biosynthetic Process"
"Lung-SCC",5,0,0,0.0736842105263158,"Tcells","neg","Lipoprotein Biosynthetic Process","Lipoprotein Biosynthetic Process"
"Lymph-CLL",3,0,0,0.0736842105263158,"Tcells","neg","Lipoprotein Biosynthetic Process","Lipoprotein Biosynthetic Process"
"MACR",1,0,0,0.0736842105263158,"Tcells","neg","Lipoprotein Biosynthetic Process","Lipoprotein Biosynthetic Process"
"MDLC",2,0,0,0.0736842105263158,"Tcells","neg","Lipoprotein Biosynthetic Process","Lipoprotein Biosynthetic Process"
"MFH",6,0,0,0.0736842105263158,"Tcells","neg","Lipoprotein Biosynthetic Process","Lipoprotein Biosynthetic Process"
"MLAV",1,0,0,0.0736842105263158,"Tcells","neg","Lipoprotein Biosynthetic Process","Lipoprotein Biosynthetic Process"
"MNG",3,0,0,0.0736842105263158,"Tcells","neg","Lipoprotein Biosynthetic Process","Lipoprotein Biosynthetic Process"
"MPE",1,0,0,0.0736842105263158,"Tcells","neg","Lipoprotein Biosynthetic Process","Lipoprotein Biosynthetic Process"
"MPNST",1,0,0,0.0736842105263158,"Tcells","neg","Lipoprotein Biosynthetic Process","Lipoprotein Biosynthetic Process"
"MRLS",1,0,0,0.0736842105263158,"Tcells","neg","Lipoprotein Biosynthetic Process","Lipoprotein Biosynthetic Process"
"MXOV",1,0,0,0.0736842105263158,"Tcells","neg","Lipoprotein Biosynthetic Process","Lipoprotein Biosynthetic Process"
"MYEC",1,0,0,0.0736842105263158,"Tcells","neg","Lipoprotein Biosynthetic Process","Lipoprotein Biosynthetic Process"
"NPC",1,0,0,0.0736842105263158,"Tcells","neg","Lipoprotein Biosynthetic Process","Lipoprotein Biosynthetic Process"
"NSCLC",2,0,0,0.0736842105263158,"Tcells","neg","Lipoprotein Biosynthetic Process","Lipoprotein Biosynthetic Process"
"NSCLCPD",1,0,0,0.0736842105263158,"Tcells","neg","Lipoprotein Biosynthetic Process","Lipoprotein Biosynthetic Process"
"NSGCT",1,0,0,0.0736842105263158,"Tcells","neg","Lipoprotein Biosynthetic Process","Lipoprotein Biosynthetic Process"
"OCS",1,0,0,0.0736842105263158,"Tcells","neg","Lipoprotein Biosynthetic Process","Lipoprotein Biosynthetic Process"
"ODGC",1,0,0,0.0736842105263158,"Tcells","neg","Lipoprotein Biosynthetic Process","Lipoprotein Biosynthetic Process"
"OPHSC",2,0,0,0.0736842105263158,"Tcells","neg","Lipoprotein Biosynthetic Process","Lipoprotein Biosynthetic Process"
"OUTT",1,0,0,0.0736842105263158,"Tcells","neg","Lipoprotein Biosynthetic Process","Lipoprotein Biosynthetic Process"
"PAMPCA",1,0,0,0.0736842105263158,"Tcells","neg","Lipoprotein Biosynthetic Process","Lipoprotein Biosynthetic Process"
"PAST",1,0,0,0.0736842105263158,"Tcells","neg","Lipoprotein Biosynthetic Process","Lipoprotein Biosynthetic Process"
"PB",1,0,0,0.0736842105263158,"Tcells","neg","Lipoprotein Biosynthetic Process","Lipoprotein Biosynthetic Process"
"PEMESO",3,0,0,0.0736842105263158,"Tcells","neg","Lipoprotein Biosynthetic Process","Lipoprotein Biosynthetic Process"
"PGNG",1,0,0,0.0736842105263158,"Tcells","neg","Lipoprotein Biosynthetic Process","Lipoprotein Biosynthetic Process"
"PLEMESO",1,0,0,0.0736842105263158,"Tcells","neg","Lipoprotein Biosynthetic Process","Lipoprotein Biosynthetic Process"
"PLLS",1,0,0,0.0736842105263158,"Tcells","neg","Lipoprotein Biosynthetic Process","Lipoprotein Biosynthetic Process"
"PLMESO",2,0,0,0.0736842105263158,"Tcells","neg","Lipoprotein Biosynthetic Process","Lipoprotein Biosynthetic Process"
"PNET",1,0,0,0.0736842105263158,"Tcells","neg","Lipoprotein Biosynthetic Process","Lipoprotein Biosynthetic Process"
"POCA",1,0,0,0.0736842105263158,"Tcells","neg","Lipoprotein Biosynthetic Process","Lipoprotein Biosynthetic Process"
"Prost-AdenoCA",3,0,0,0.0736842105263158,"Tcells","neg","Lipoprotein Biosynthetic Process","Lipoprotein Biosynthetic Process"
"PTCLNOS",3,0,0,0.0736842105263158,"Tcells","neg","Lipoprotein Biosynthetic Process","Lipoprotein Biosynthetic Process"
"PUO",1,0,0,0.0736842105263158,"Tcells","neg","Lipoprotein Biosynthetic Process","Lipoprotein Biosynthetic Process"
"RAML",1,0,0,0.0736842105263158,"Tcells","neg","Lipoprotein Biosynthetic Process","Lipoprotein Biosynthetic Process"
"RCC",2,0,0,0.0736842105263158,"Tcells","neg","Lipoprotein Biosynthetic Process","Lipoprotein Biosynthetic Process"
"RCSNOS",1,0,0,0.0736842105263158,"Tcells","neg","Lipoprotein Biosynthetic Process","Lipoprotein Biosynthetic Process"
"SACA",2,0,0,0.0736842105263158,"Tcells","neg","Lipoprotein Biosynthetic Process","Lipoprotein Biosynthetic Process"
"SARCL",1,0,0,0.0736842105263158,"Tcells","neg","Lipoprotein Biosynthetic Process","Lipoprotein Biosynthetic Process"
"SARCNOS",1,0,0,0.0736842105263158,"Tcells","neg","Lipoprotein Biosynthetic Process","Lipoprotein Biosynthetic Process"
"SBWDNET",1,0,0,0.0736842105263158,"Tcells","neg","Lipoprotein Biosynthetic Process","Lipoprotein Biosynthetic Process"
"SCCO",1,0,0,0.0736842105263158,"Tcells","neg","Lipoprotein Biosynthetic Process","Lipoprotein Biosynthetic Process"
"SCLC",1,0,0,0.0736842105263158,"Tcells","neg","Lipoprotein Biosynthetic Process","Lipoprotein Biosynthetic Process"
"SDCA",1,0,0,0.0736842105263158,"Tcells","neg","Lipoprotein Biosynthetic Process","Lipoprotein Biosynthetic Process"
"SFTCNS",1,0,0,0.0736842105263158,"Tcells","neg","Lipoprotein Biosynthetic Process","Lipoprotein Biosynthetic Process"
"SNA",1,0,0,0.0736842105263158,"Tcells","neg","Lipoprotein Biosynthetic Process","Lipoprotein Biosynthetic Process"
"SoftTissue-Leiomyo",11,0,0,0.0736842105263158,"Tcells","neg","Lipoprotein Biosynthetic Process","Lipoprotein Biosynthetic Process"
"SoftTissue-Liposarc",8,0,0,0.0736842105263158,"Tcells","neg","Lipoprotein Biosynthetic Process","Lipoprotein Biosynthetic Process"
"STAS",1,0,0,0.0736842105263158,"Tcells","neg","Lipoprotein Biosynthetic Process","Lipoprotein Biosynthetic Process"
"SYNS",1,0,0,0.0736842105263158,"Tcells","neg","Lipoprotein Biosynthetic Process","Lipoprotein Biosynthetic Process"
"THFO",1,0,0,0.0736842105263158,"Tcells","neg","Lipoprotein Biosynthetic Process","Lipoprotein Biosynthetic Process"
"Thy-AdenoCA",3,0,0,0.0736842105263158,"Tcells","neg","Lipoprotein Biosynthetic Process","Lipoprotein Biosynthetic Process"
"THYC",3,0,0,0.0736842105263158,"Tcells","neg","Lipoprotein Biosynthetic Process","Lipoprotein Biosynthetic Process"
"THYM",1,0,0,0.0736842105263158,"Tcells","neg","Lipoprotein Biosynthetic Process","Lipoprotein Biosynthetic Process"
"VMM",1,0,0,0.0736842105263158,"Tcells","neg","Lipoprotein Biosynthetic Process","Lipoprotein Biosynthetic Process"
"VSC",1,0,0,0.0736842105263158,"Tcells","neg","Lipoprotein Biosynthetic Process","Lipoprotein Biosynthetic Process"
"Cervix-SCC",1,1,1,0.0333333333333333,"Tcells","neg","TNFR1 Pathway","TNFR1 Pathway"
"FIOS",1,1,1,0.0333333333333333,"Tcells","neg","TNFR1 Pathway","TNFR1 Pathway"
"HNMUCM",1,1,1,0.0333333333333333,"Tcells","neg","TNFR1 Pathway","TNFR1 Pathway"
"OCS",1,1,1,0.0333333333333333,"Tcells","neg","TNFR1 Pathway","TNFR1 Pathway"
"SARCNOS",1,1,1,0.0333333333333333,"Tcells","neg","TNFR1 Pathway","TNFR1 Pathway"
"VSC",1,1,1,0.0333333333333333,"Tcells","neg","TNFR1 Pathway","TNFR1 Pathway"
"OPHSC",2,1,0.5,0.0333333333333333,"Tcells","neg","TNFR1 Pathway","TNFR1 Pathway"
"APAD",3,1,0.333333333333333,0.0333333333333333,"Tcells","neg","TNFR1 Pathway","TNFR1 Pathway"
"Lymph-BNHL",3,1,0.333333333333333,0.0333333333333333,"Tcells","neg","TNFR1 Pathway","TNFR1 Pathway"
"PEMESO",3,1,0.333333333333333,0.0333333333333333,"Tcells","neg","TNFR1 Pathway","TNFR1 Pathway"
"GEJ",7,1,0.142857142857143,0.0333333333333333,"Tcells","neg","TNFR1 Pathway","TNFR1 Pathway"
"Skin-Melanoma",17,2,0.117647058823529,0.0333333333333333,"Tcells","neg","TNFR1 Pathway","TNFR1 Pathway"
"Panc-AdenoCA",35,2,0.0571428571428571,0.0333333333333333,"Tcells","neg","TNFR1 Pathway","TNFR1 Pathway"
"Breast-AdenoCA",129,3,0.0232558139534884,0.0333333333333333,"Tcells","neg","TNFR1 Pathway","TNFR1 Pathway"
"ColoRect-AdenoCA",72,1,0.0138888888888889,0.0333333333333333,"Tcells","neg","TNFR1 Pathway","TNFR1 Pathway"
"ACBC",1,0,0,0.0333333333333333,"Tcells","neg","TNFR1 Pathway","TNFR1 Pathway"
"ACC",4,0,0,0.0333333333333333,"Tcells","neg","TNFR1 Pathway","TNFR1 Pathway"
"ACRM",1,0,0,0.0333333333333333,"Tcells","neg","TNFR1 Pathway","TNFR1 Pathway"
"ACYC",3,0,0,0.0333333333333333,"Tcells","neg","TNFR1 Pathway","TNFR1 Pathway"
"AECA",2,0,0,0.0333333333333333,"Tcells","neg","TNFR1 Pathway","TNFR1 Pathway"
"ALUCA",1,0,0,0.0333333333333333,"Tcells","neg","TNFR1 Pathway","TNFR1 Pathway"
"ANSC",6,0,0,0.0333333333333333,"Tcells","neg","TNFR1 Pathway","TNFR1 Pathway"
"APE",2,0,0,0.0333333333333333,"Tcells","neg","TNFR1 Pathway","TNFR1 Pathway"
"ARMS",1,0,0,0.0333333333333333,"Tcells","neg","TNFR1 Pathway","TNFR1 Pathway"
"ASPS",1,0,0,0.0333333333333333,"Tcells","neg","TNFR1 Pathway","TNFR1 Pathway"
"ATRT",1,0,0,0.0333333333333333,"Tcells","neg","TNFR1 Pathway","TNFR1 Pathway"
"BA",1,0,0,0.0333333333333333,"Tcells","neg","TNFR1 Pathway","TNFR1 Pathway"
"BCC",3,0,0,0.0333333333333333,"Tcells","neg","TNFR1 Pathway","TNFR1 Pathway"
"BLAD",1,0,0,0.0333333333333333,"Tcells","neg","TNFR1 Pathway","TNFR1 Pathway"
"Bone-Osteosarc",4,0,0,0.0333333333333333,"Tcells","neg","TNFR1 Pathway","TNFR1 Pathway"
"Breast-DCIS",1,0,0,0.0333333333333333,"Tcells","neg","TNFR1 Pathway","TNFR1 Pathway"
"Breast-LobularCA",8,0,0,0.0333333333333333,"Tcells","neg","TNFR1 Pathway","TNFR1 Pathway"
"CACC",1,0,0,0.0333333333333333,"Tcells","neg","TNFR1 Pathway","TNFR1 Pathway"
"CCHM",1,0,0,0.0333333333333333,"Tcells","neg","TNFR1 Pathway","TNFR1 Pathway"
"CCS",1,0,0,0.0333333333333333,"Tcells","neg","TNFR1 Pathway","TNFR1 Pathway"
"CDRCC",1,0,0,0.0333333333333333,"Tcells","neg","TNFR1 Pathway","TNFR1 Pathway"
"Cervix-AdenoCA",2,0,0,0.0333333333333333,"Tcells","neg","TNFR1 Pathway","TNFR1 Pathway"
"CHDM",2,0,0,0.0333333333333333,"Tcells","neg","TNFR1 Pathway","TNFR1 Pathway"
"CHOL",10,0,0,0.0333333333333333,"Tcells","neg","TNFR1 Pathway","TNFR1 Pathway"
"CHS",1,0,0,0.0333333333333333,"Tcells","neg","TNFR1 Pathway","TNFR1 Pathway"
"CNS-GBM",2,0,0,0.0333333333333333,"Tcells","neg","TNFR1 Pathway","TNFR1 Pathway"
"CNS-Oligo",2,0,0,0.0333333333333333,"Tcells","neg","TNFR1 Pathway","TNFR1 Pathway"
"COAD",1,0,0,0.0333333333333333,"Tcells","neg","TNFR1 Pathway","TNFR1 Pathway"
"COM",1,0,0,0.0333333333333333,"Tcells","neg","TNFR1 Pathway","TNFR1 Pathway"
"CSCC",1,0,0,0.0333333333333333,"Tcells","neg","TNFR1 Pathway","TNFR1 Pathway"
"CSCLC",1,0,0,0.0333333333333333,"Tcells","neg","TNFR1 Pathway","TNFR1 Pathway"
"DA",2,0,0,0.0333333333333333,"Tcells","neg","TNFR1 Pathway","TNFR1 Pathway"
"ECAD",1,0,0,0.0333333333333333,"Tcells","neg","TNFR1 Pathway","TNFR1 Pathway"
"EMBC",2,0,0,0.0333333333333333,"Tcells","neg","TNFR1 Pathway","TNFR1 Pathway"
"EPM",1,0,0,0.0333333333333333,"Tcells","neg","TNFR1 Pathway","TNFR1 Pathway"
"ES",3,0,0,0.0333333333333333,"Tcells","neg","TNFR1 Pathway","TNFR1 Pathway"
"ESCC",1,0,0,0.0333333333333333,"Tcells","neg","TNFR1 Pathway","TNFR1 Pathway"
"Eso-AdenoCA",3,0,0,0.0333333333333333,"Tcells","neg","TNFR1 Pathway","TNFR1 Pathway"
"FIBS",1,0,0,0.0333333333333333,"Tcells","neg","TNFR1 Pathway","TNFR1 Pathway"
"FL",2,0,0,0.0333333333333333,"Tcells","neg","TNFR1 Pathway","TNFR1 Pathway"
"GBC",1,0,0,0.0333333333333333,"Tcells","neg","TNFR1 Pathway","TNFR1 Pathway"
"GIST",4,0,0,0.0333333333333333,"Tcells","neg","TNFR1 Pathway","TNFR1 Pathway"
"GNG",1,0,0,0.0333333333333333,"Tcells","neg","TNFR1 Pathway","TNFR1 Pathway"
"GRCT",2,0,0,0.0333333333333333,"Tcells","neg","TNFR1 Pathway","TNFR1 Pathway"
"HGNEC",1,0,0,0.0333333333333333,"Tcells","neg","TNFR1 Pathway","TNFR1 Pathway"
"IHCH",2,0,0,0.0333333333333333,"Tcells","neg","TNFR1 Pathway","TNFR1 Pathway"
"IMMC",2,0,0,0.0333333333333333,"Tcells","neg","TNFR1 Pathway","TNFR1 Pathway"
"Kidney-PapRCC",1,0,0,0.0333333333333333,"Tcells","neg","TNFR1 Pathway","TNFR1 Pathway"
"Liver-HCC",2,0,0,0.0333333333333333,"Tcells","neg","TNFR1 Pathway","TNFR1 Pathway"
"LNET",1,0,0,0.0333333333333333,"Tcells","neg","TNFR1 Pathway","TNFR1 Pathway"
"LUACC",2,0,0,0.0333333333333333,"Tcells","neg","TNFR1 Pathway","TNFR1 Pathway"
