id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
UBQLN1	4	0.55597	0.71184	0.998684	13384	1	1.8833	0.071686	0.16103	0.958851	3249	2	1.8833
LELP1	4	0.556	0.71186	0.998684	13385	1	-0.013815	0.59865	0.63051	1.0	11694	1	-0.013815
SFTPD	4	0.55622	0.71203	0.998684	13386	2	0.0076701	0.32251	0.45822	1.0	8478	2	0.0076701
IFITM3	4	0.55628	0.71208	0.998684	13387	2	2.9694	0.021747	0.058574	0.854727	1326	2	2.9694
MCF2L	4	0.55653	0.71225	0.998684	13388	1	0.5767	0.19822	0.3175	1.0	5973	2	0.5767
DDX24	4	0.55667	0.71236	0.998684	13389	2	-0.10656	0.8195	0.81989	1.0	15393	0	-0.10656
FBXO4	4	0.55718	0.71277	0.998684	13390	1	3.183	0.012281	0.037439	0.789305	918	3	3.183
CDKN1A	4	0.55726	0.71282	0.998684	13391	1	5.2093	0.0044932	0.015713	0.672421	450	3	5.2093
CCDC179	4	0.5574	0.71292	0.998684	13392	2	-0.52405	0.062748	0.14338	0.942751	2943	1	-0.52405
CTSK	4	0.5576	0.71307	0.998684	13393	1	0.18881	0.31068	0.44486	1.0	8238	2	0.18881
TM6SF1	4	0.55774	0.71319	0.998684	13394	2	-0.53066	0.80584	0.80617	1.0	15129	0	-0.53066
GPR26	4	0.55785	0.71328	0.998684	13395	1	-0.17882	0.43587	0.53502	1.0	9875	1	-0.17882
LCOR	4	0.55796	0.71335	0.998684	13396	1	-0.16683	0.73696	0.73841	1.0	13805	1	-0.16683
CSRP3	4	0.55819	0.71351	0.998684	13397	2	-0.59831	0.75041	0.75097	1.0	14042	1	-0.59831
GAGE2B	4	0.5583	0.7136	0.998684	13398	1	0.63992	0.63817	0.65799	1.0	12210	1	0.63992
KDM2B	4	0.55836	0.71364	0.998684	13399	1	4.0537	0.0075307	0.025699	0.735039	676	3	4.0537
MAGEB2	4	0.55844	0.71372	0.998684	13400	2	0.66563	0.16615	0.28089	1.0	5369	2	0.66563
TGM2	4	0.55847	0.71373	0.998684	13401	1	0.83272	0.081849	0.18053	0.959019	3638	3	0.83272
FNDC8	4	0.55855	0.7138	0.998684	13402	2	-0.6779	0.69952	0.70568	1.0	13147	1	-0.6779
IFNA6	4	0.55861	0.71384	0.998684	13403	1	2.0127	0.033145	0.083138	0.88268	1823	3	2.0127
SCOC	4	0.55863	0.71386	0.998684	13404	2	0.1669	0.16016	0.27413	1.0	5259	2	0.1669
STX12	4	0.55869	0.71391	0.998684	13405	1	1.4435	0.042051	0.10169	0.91473	2148	3	1.4435
SHE	4	0.55911	0.71423	0.998684	13406	2	-0.68827	0.73942	0.74066	1.0	13848	1	-0.68827
ZBTB7C	4	0.55919	0.7143	0.998684	13407	2	-0.15478	0.69111	0.69864	1.0	13010	1	-0.15478
OR11L1	4	0.5595	0.71454	0.998684	13408	2	-0.47187	0.65889	0.67332	1.0	12540	1	-0.47187
CHRNB1	4	0.55972	0.71469	0.998684	13409	2	0.77743	0.18909	0.30708	1.0	5810	2	0.77743
TBP	4	0.55989	0.71483	0.998684	13410	2	2.8471	0.027233	0.070482	0.863262	1581	2	2.8471
POP4	4	0.56006	0.71496	0.998684	13411	1	2.5972	0.05658	0.13118	0.930911	2717	2	2.5972
ESPN	4	0.56012	0.71501	0.998684	13412	2	0.89942	0.16004	0.27398	1.0	5256	2	0.89942
CDH26	4	0.5602	0.71508	0.998684	13413	1	0.9683	0.13958	0.25061	0.999979	4845	2	0.9683
AP3S1	4	0.56034	0.71519	0.998684	13414	1	0.074243	0.10068	0.20588	0.976931	4077	2	0.074243
AHCYL2	4	0.56051	0.71532	0.998684	13415	1	0.59776	0.064567	0.14699	0.949742	2994	2	0.59776
KIAA1683	4	0.56056	0.71536	0.998684	13416	2	0.04725	0.089999	0.19348	0.968691	3866	1	0.04725
BAG6	4	0.56078	0.71554	0.998684	13417	2	0.91637	0.021645	0.058342	0.853914	1323	2	0.91637
CYSLTR2	4	0.56101	0.71572	0.998684	13418	1	0.3122	0.34669	0.4855	1.0	8986	2	0.3122
HAS3	4	0.56106	0.71576	0.998684	13419	2	-0.39897	0.53336	0.58923	1.0	10908	1	-0.39897
RPL26L1	4	0.56113	0.71582	0.998684	13420	2	2.9542	0.022488	0.060168	0.857428	1353	2	2.9542
CYP2F1	4	0.56126	0.7159	0.998684	13421	1	0.95259	0.072883	0.16334	0.958851	3285	3	0.95259
MRPS5	4	0.56156	0.71612	0.998684	13422	2	0.42749	0.2604	0.38794	1.0	7186	2	0.42749
COPRS	4	0.56168	0.71621	0.998684	13423	1	1.0351	0.21756	0.3396	1.0	6350	2	1.0351
TRMT6	4	0.56181	0.71632	0.998684	13424	2	0.45474	0.18325	0.30044	1.0	5693	2	0.45474
ITGA11	4	0.56204	0.7165	0.998684	13425	1	2.0426	0.09277	0.19671	0.971318	3920	2	2.0426
TSHB	4	0.56212	0.71657	0.998684	13426	2	0.243	0.24967	0.37588	1.0	6973	2	0.243
PLA2G4E	4	0.56218	0.71662	0.998684	13427	2	0.30511	0.25222	0.37873	1.0	7028	2	0.30511
PRKD2	4	0.5622	0.71665	0.998684	13428	1	1.1943	0.14252	0.25403	1.0	4904	2	1.1943
KRTAP9-2	4	0.56229	0.71671	0.998684	13429	1	0.78304	0.19911	0.31852	1.0	5996	2	0.78304
FAM129A	4	0.56234	0.71675	0.998684	13430	1	4.5248	0.0045227	0.015806	0.672421	452	3	4.5248
TRDN	4	0.56248	0.71686	0.998684	13431	1	-0.23653	0.62615	0.64947	1.0	12043	1	-0.23653
KRTAP29-1	4	0.56254	0.7169	0.998684	13432	1	1.5597	0.1233	0.23196	0.990198	4534	2	1.5597
UBE2V1	4	0.56268	0.717	0.998684	13433	1	4.5074	0.012823	0.038616	0.792305	943	3	4.5074
SPACA7	4	0.56282	0.7171	0.998684	13434	1	0.26325	0.19121	0.30955	1.0	5848	2	0.26325
AKAP10	4	0.56295	0.7172	0.998684	13435	2	-0.56233	0.48839	0.56332	1.0	10391	1	-0.56233
PLIN5	4	0.56301	0.71724	0.998684	13436	1	0.57349	0.34441	0.48293	1.0	8940	2	0.57349
PNPLA4	4	0.56315	0.71735	0.998684	13437	1	1.2203	0.14753	0.25983	1.0	5021	2	1.2203
CHRNA3	4	0.56318	0.71737	0.998684	13438	1	0.7116	0.27568	0.40525	1.0	7512	2	0.7116
ALDH4A1	4	0.56323	0.71742	0.998684	13439	1	0.94134	0.076965	0.17123	0.959019	3441	3	0.94134
HIST1H4E	4	0.56348	0.71761	0.998684	13440	2	1.0394	0.12198	0.23039	0.988757	4512	2	1.0394
CCDC88A	4	0.56356	0.71767	0.998684	13441	1	1.2211	0.081397	0.17967	0.959019	3620	3	1.2211
DNAJC7	4	0.56365	0.71773	0.998684	13442	1	4.4639	0.015932	0.045645	0.824029	1071	3	4.4639
STAC2	4	0.56393	0.71794	0.998684	13443	2	-0.18176	0.77919	0.77938	1.0	14582	0	-0.18176
C1orf95	4	0.56404	0.71802	0.998684	13444	2	0.24802	0.31882	0.45404	1.0	8410	2	0.24802
RAD54L	4	0.56406	0.71804	0.998684	13445	1	1.2146	0.18961	0.3077	1.0	5821	2	1.2146
HOXB5	4	0.56434	0.71828	0.998684	13446	2	-0.42295	0.83616	0.83647	1.0	15726	0	-0.42295
PAX7	4	0.56438	0.71831	0.998684	13447	1	0.63028	0.2151	0.33679	1.0	6301	2	0.63028
PLSCR5	4	0.56473	0.71857	0.998684	13448	1	-0.55061	0.6334	0.65459	1.0	12140	1	-0.55061
WAPAL	4	0.56506	0.71881	0.998684	13449	2	2.4096	0.046117	0.11012	0.919688	2314	2	2.4096
SLC25A53	4	0.5652	0.71891	0.998684	13450	1	-0.51022	0.89931	0.89954	1.0	17063	0	-0.51022
SNX6	4	0.56525	0.71897	0.998684	13451	1	1.0034	0.22135	0.3439	1.0	6431	2	1.0034
PARVG	4	0.56531	0.719	0.998684	13452	2	-0.57792	0.87711	0.8774	1.0	16599	0	-0.57792
ZXDA	4	0.56542	0.71907	0.998684	13453	1	0.85623	0.21741	0.33944	1.0	6348	2	0.85623
ZNF112	4	0.56583	0.71941	0.998684	13454	1	-0.13609	0.29529	0.42747	1.0	7926	1	-0.13609
WBSCR28	4	0.56614	0.71964	0.998684	13455	2	-0.57405	0.60932	0.63774	1.0	11831	1	-0.57405
ACYP1	4	0.56617	0.71966	0.998684	13456	1	1.7986	0.1108	0.21764	0.985766	4267	2	1.7986
CPT2	4	0.56636	0.71982	0.998684	13457	1	0.41392	0.28484	0.41564	1.0	7693	2	0.41392
MBD6	4	0.56655	0.71997	0.998684	13458	1	0.44351	0.27115	0.40013	1.0	7413	2	0.44351
XKR6	4	0.56672	0.7201	0.998684	13459	1	-0.40157	0.051331	0.12063	0.925768	2521	1	-0.40157
KYNU	4	0.56686	0.72021	0.998684	13460	1	3.5873	0.015866	0.045494	0.824029	1068	3	3.5873
TSPAN3	4	0.56697	0.72029	0.998684	13461	1	0.95412	0.056187	0.13041	0.930911	2699	2	0.95412
SET	4	0.56702	0.72033	0.998684	13462	1	0.75835	0.27458	0.40401	1.0	7487	2	0.75835
GDNF-AS1	4	0.56719	0.72045	0.998684	13463	2	0.23162	0.2753	0.40482	1.0	7501	2	0.23162
ADAMTS7	4	0.56728	0.72051	0.998684	13464	1	3.3526	0.0091492	0.030331	0.753824	777	2	3.3526
MTHFD2	4	0.56728	0.72051	0.998684	13465	1	-0.18841	0.43155	0.53284	1.0	9838	1	-0.18841
VSIG10	4	0.56732	0.72054	0.998684	13466	1	0.71657	0.22852	0.35201	1.0	6579	2	0.71657
TIE1	4	0.56754	0.72071	0.998684	13467	1	1.8594	0.10445	0.21024	0.980519	4152	2	1.8594
C14orf142	4	0.56763	0.72078	0.998684	13468	1	-0.21036	0.79867	0.79902	1.0	14981	0	-0.21036
ADI1	4	0.56793	0.72102	0.998684	13469	1	0.43219	0.29761	0.43014	1.0	7966	1	0.43219
MRPL10	4	0.56799	0.72106	0.998684	13470	2	-0.16358	0.32381	0.45968	1.0	8505	1	-0.16358
C9orf72	4	0.56801	0.72109	0.998684	13471	1	2.6248	0.069233	0.15624	0.955286	3165	3	2.6248
PLK3	4	0.56804	0.72112	0.998684	13472	1	5.136	0.0054763	0.018967	0.690838	528	3	5.136
MINPP1	4	0.56807	0.72114	0.998684	13473	2	-0.68575	0.82471	0.82508	1.0	15496	0	-0.68575
GJB3	4	0.56843	0.72143	0.998684	13474	2	-0.54554	0.49804	0.56873	1.0	10491	1	-0.54554
KCNV2	4	0.56845	0.72145	0.998684	13475	1	1.1722	0.072398	0.16243	0.958851	3270	3	1.1722
SLC35E2	4	0.56848	0.72147	0.998684	13476	2	-0.38027	0.051083	0.12012	0.925514	2508	1	-0.38027
MYO5B	4	0.56854	0.72152	0.998684	13477	1	0.59507	0.23482	0.35916	1.0	6700	2	0.59507
IPO5	4	0.56878	0.72172	0.998684	13478	1	-0.20608	0.85252	0.85289	1.0	16073	0	-0.20608
YME1L1	4	0.56947	0.72224	0.998684	13479	1	0.32601	0.19964	0.31915	1.0	6003	1	0.32601
ADCY9	4	0.5695	0.72226	0.998684	13480	2	-0.35287	0.74085	0.74201	1.0	13870	1	-0.35287
FNDC4	4	0.56961	0.72234	0.998684	13481	1	0.39905	0.65197	0.66814	1.0	12425	1	0.39905
FHL1	4	0.56963	0.72236	0.998684	13482	1	0.74266	0.21643	0.3383	1.0	6332	2	0.74266
TXNL4B	4	0.56969	0.7224	0.998684	13483	2	-0.2582	0.6029	0.6334	1.0	11739	1	-0.2582
LRRC3	4	0.56969	0.7224	0.998684	13484	2	0.2962	0.14758	0.25989	1.0	5023	2	0.2962
ID1	4	0.56969	0.7224	0.998684	13485	2	0.03097	0.74447	0.74539	1.0	13937	1	0.03097
GNPTG	4	0.56969	0.7224	0.998684	13486	2	-0.65616	0.93505	0.93532	1.0	17793	0	-0.65616
SLC6A14	4	0.56969	0.7224	0.998684	13487	2	0.35859	0.049194	0.11631	0.922794	2435	2	0.35859
KIAA1147	4	0.56969	0.7224	0.998684	13488	2	-0.32146	0.86811	0.8684	1.0	16411	0	-0.32146
CENPH	4	0.56969	0.7224	0.998684	13489	2	-0.23149	0.6918	0.69919	1.0	13021	1	-0.23149
SRSF11	4	0.56969	0.7224	0.998684	13490	2	1.6212	0.093244	0.19727	0.971408	3928	2	1.6212
U2AF2	4	0.56969	0.7224	0.998684	13491	2	1.3168	0.11703	0.22475	0.985766	4409	2	1.3168
SLCO1B3	4	0.56969	0.7224	0.998684	13492	2	2.9701	0.026053	0.067904	0.861805	1525	2	2.9701
RENBP	4	0.56969	0.7224	0.998684	13493	2	0.74711	0.19014	0.30829	1.0	5829	2	0.74711
CHRNB2	4	0.56969	0.7224	0.998684	13494	2	1.3703	0.11136	0.21828	0.985766	4278	2	1.3703
MED7	4	0.56969	0.7224	0.998684	13495	2	-0.28053	0.53907	0.59263	1.0	10964	1	-0.28053
CXCL2	4	0.56969	0.7224	0.998684	13496	2	-0.48311	0.81345	0.81379	1.0	15265	0	-0.48311
KIR2DL3	4	0.56969	0.7224	0.998684	13497	2	-0.091406	0.63287	0.65422	1.0	12133	1	-0.091406
EFNB2	4	0.56969	0.7224	0.998684	13498	2	-0.16435	0.072892	0.16337	0.958851	3286	1	-0.16435
LRMP	4	0.56969	0.7224	0.998684	13499	2	-0.30516	0.7058	0.71082	1.0	13253	1	-0.30516
RGPD8	4	0.56969	0.7224	0.998684	13500	2	0.68374	0.19582	0.31479	1.0	5925	2	0.68374
MAPK3	4	0.56969	0.7224	0.998684	13501	2	-0.46679	0.87919	0.8795	1.0	16645	0	-0.46679
DLST	4	0.56969	0.7224	0.998684	13502	2	-0.43637	0.45218	0.54358	1.0	10038	1	-0.43637
AURKB	4	0.56969	0.7224	0.998684	13503	2	1.2097	0.11764	0.22544	0.985766	4427	2	1.2097
UBE4B	4	0.56969	0.7224	0.998684	13504	2	0.061644	0.77249	0.7726	1.0	14464	0	0.061644
UBE2D3	4	0.56969	0.7224	0.998684	13505	2	0.24802	0.31882	0.45404	1.0	8417	2	0.24802
DHX16	4	0.56969	0.7224	0.998684	13506	2	2.1185	0.059172	0.13629	0.934886	2815	2	2.1185
HIST1H2BL	4	0.56969	0.7224	0.998684	13507	2	-0.05215	0.38332	0.5086	1.0	9403	1	-0.05215
SPC25	4	0.56969	0.7224	0.998684	13508	2	0.021605	0.76731	0.7674	1.0	14356	0	0.021605
CDAN1	4	0.56969	0.7224	0.998684	13509	2	2.6685	0.0010068	0.0036648	0.412532	170	2	2.6685
CCDC84	4	0.56969	0.7224	0.998684	13510	2	0.15727	0.48268	0.5602	1.0	10334	1	0.15727
LHX4	4	0.56969	0.7224	0.998684	13511	2	0.025384	0.64035	0.65956	1.0	12239	1	0.025384
RPS13	4	0.56969	0.7224	0.998684	13512	2	2.371	0.04779	0.11351	0.922614	2376	2	2.371
NEU1	4	0.56969	0.7224	0.998684	13513	2	0.11287	0.6021	0.63286	1.0	11732	1	0.11287
CCNA2	4	0.56969	0.7224	0.998684	13514	2	3.083	0.017308	0.048745	0.827174	1141	2	3.083
SREBF1	4	0.56969	0.7224	0.998684	13515	2	1.6209	0.092233	0.19606	0.971309	3906	2	1.6209
PDYN	4	0.56969	0.7224	0.998684	13516	2	-0.19477	0.79755	0.7979	1.0	14962	0	-0.19477
ZNF564	4	0.56969	0.7224	0.998684	13517	2	-0.018157	0.80484	0.8052	1.0	15111	0	-0.018157
SLC18B1	4	0.56969	0.7224	0.998684	13518	2	0.10572	0.43011	0.53208	1.0	9823	1	0.10572
MAD2L2	4	0.56969	0.7224	0.998684	13519	2	2.3861	0.047145	0.11221	0.921676	2354	2	2.3861
CDH16	4	0.56969	0.7224	0.998684	13520	2	0.68043	0.20314	0.32318	1.0	6070	2	0.68043
UNC13A	4	0.56969	0.7224	0.998684	13521	2	0.77146	0.038506	0.094202	0.899725	2022	2	0.77146
HIST2H2BF	4	0.56969	0.7224	0.998684	13522	2	-0.045188	0.23268	0.35671	1.0	6662	1	-0.045188
TBX5	4	0.56969	0.7224	0.998684	13523	2	-0.094964	0.55129	0.60009	1.0	11112	1	-0.094964
SPTLC2	4	0.56969	0.7224	0.998684	13524	2	-0.19989	0.80862	0.80897	1.0	15179	0	-0.19989
SPRR2E	4	0.56969	0.7224	0.998684	13525	2	1.3903	0.10269	0.2082	0.977409	4122	2	1.3903
CENPBD1	4	0.56969	0.7224	0.998684	13526	2	0.23479	0.32631	0.46251	1.0	8559	2	0.23479
SPDYE6	4	0.56969	0.7224	0.998684	13527	2	0.65679	0.19911	0.31852	1.0	5993	2	0.65679
VSTM2B	4	0.56969	0.7224	0.998684	13528	2	0.2919	0.30817	0.44196	1.0	8180	2	0.2919
GOLGA6L6	4	0.56969	0.7224	0.998684	13529	2	2.1961	0.059542	0.13703	0.937538	2826	2	2.1961
GTF3C4	4	0.56969	0.7224	0.998684	13530	2	1.263	0.11277	0.21986	0.985766	4307	2	1.263
MTCH2	4	0.56969	0.7224	0.998684	13531	2	2.9812	0.021372	0.057744	0.851466	1312	2	2.9812
BFSP1	4	0.56969	0.7224	0.998684	13532	2	0.44131	0.18649	0.30413	1.0	5755	2	0.44131
SPAG5	4	0.56969	0.7224	0.998684	13533	2	0.56331	0.23618	0.36069	1.0	6722	2	0.56331
RPL10A	4	0.56969	0.7224	0.998684	13534	2	2.8934	0.025188	0.065997	0.859621	1485	2	2.8934
OIP5	4	0.56969	0.7224	0.998684	13535	2	2.314	0.050338	0.11859	0.922991	2484	2	2.314
TRIM31	4	0.56969	0.7224	0.998684	13536	2	3.936	0.00052648	0.0019995	0.320465	118	2	3.936
STXBP5	4	0.56969	0.7224	0.998684	13537	2	-0.19515	0.83278	0.83311	1.0	15669	0	-0.19515
GFM2	4	0.56969	0.7224	0.998684	13538	2	-0.49083	0.90455	0.90477	1.0	17174	0	-0.49083
TXN	4	0.56969	0.7224	0.998684	13539	2	1.481	0.078418	0.17394	0.959019	3501	2	1.481
OR10G4	4	0.56969	0.7224	0.998684	13540	2	-0.062255	0.51579	0.57895	1.0	10702	1	-0.062255
TUBGCP3	4	0.56969	0.7224	0.998684	13541	2	1.2758	0.11892	0.22691	0.985766	4455	2	1.2758
UGT2A2	4	0.56969	0.7224	0.998684	13542	2	0.12321	0.67218	0.68344	1.0	12746	1	0.12321
C3orf62	4	0.56969	0.7224	0.998684	13543	2	-0.40652	0.87573	0.87603	1.0	16581	0	-0.40652
TTI2	4	0.56969	0.7224	0.998684	13544	2	-0.17081	0.34282	0.48112	1.0	8897	1	-0.17081
SRR	4	0.56969	0.7224	0.998684	13545	2	0.12811	0.6109	0.63883	1.0	11847	1	0.12811
SAV1	4	0.56969	0.7224	0.998684	13546	2	2.7233	0.037825	0.092856	0.899725	1996	2	2.7233
CEMP1	4	0.56969	0.7224	0.998684	13547	2	-0.37616	0.61816	0.64387	1.0	11940	1	-0.37616
PKD1	4	0.56969	0.7224	0.998684	13548	2	2.501	0.042169	0.10195	0.91473	2153	2	2.501
RBM26	4	0.56969	0.7224	0.998684	13549	2	0.027671	0.38757	0.51066	1.0	9435	1	0.027671
KRT7	4	0.56969	0.7224	0.998684	13550	2	0.24983	0.164	0.27847	1.0	5330	2	0.24983
CINP	4	0.56969	0.7224	0.998684	13551	2	0.15727	0.089855	0.19329	0.968691	3862	1	0.15727
CEP112	4	0.56969	0.7224	0.998684	13552	2	-0.23354	0.82371	0.82408	1.0	15478	0	-0.23354
UBA1	4	0.56969	0.7224	0.998684	13553	2	2.3689	0.047953	0.11384	0.922614	2384	2	2.3689
ST3GAL3	4	0.56969	0.7224	0.998684	13554	2	-0.15461	0.1482	0.26059	1.0	5036	1	-0.15461
FGD5	4	0.56969	0.7224	0.998684	13555	2	-0.50585	0.84384	0.84415	1.0	15890	0	-0.50585
PIK3CG	4	0.56969	0.7224	0.998684	13556	2	-0.49745	0.85659	0.85697	1.0	16166	0	-0.49745
SEBOX	4	0.56969	0.7224	0.998684	13557	2	0.066311	0.66302	0.6764	1.0	12600	1	0.066311
GTPBP4	4	0.56969	0.7224	0.998684	13558	2	1.8704	0.070768	0.15922	0.957823	3212	2	1.8704
MRPL50	4	0.56969	0.7224	0.998684	13559	2	-0.31285	0.05589	0.12981	0.930911	2687	1	-0.31285
APOPT1	4	0.56969	0.7224	0.998684	13560	2	0.23787	0.33013	0.46689	1.0	8641	2	0.23787
SHMT1	4	0.56969	0.7224	0.998684	13561	2	-0.35455	0.68146	0.69081	1.0	12871	1	-0.35455
C9orf24	4	0.56969	0.7224	0.998684	13562	2	0.76419	0.097627	0.20236	0.97543	4013	2	0.76419
CCT6A	4	0.56969	0.7224	0.998684	13563	2	1.3432	0.10609	0.21218	0.981306	4182	2	1.3432
BTBD9	4	0.56969	0.7224	0.998684	13564	2	1.3346	0.028588	0.073427	0.867515	1637	2	1.3346
SERF1A	4	0.56969	0.7224	0.998684	13565	2	-0.42802	0.85467	0.85507	1.0	16127	0	-0.42802
PPP2R2A	4	0.56969	0.7224	0.998684	13566	2	-0.23679	0.42156	0.5277	1.0	9740	1	-0.23679
SRSF7	4	0.56969	0.7224	0.998684	13567	2	-0.41033	0.27554	0.4051	1.0	7508	1	-0.41033
SRP19	4	0.56969	0.7224	0.998684	13568	2	3.3044	0.010144	0.032576	0.770675	818	2	3.3044
C11orf31	4	0.56969	0.7224	0.998684	13569	2	1.4351	0.10519	0.21113	0.981306	4164	2	1.4351
RNF7	4	0.56969	0.7224	0.998684	13570	2	-0.49545	0.80418	0.80453	1.0	15098	0	-0.49545
CDIPT	4	0.56969	0.7224	0.998684	13571	2	0.15727	0.28414	0.41481	1.0	7676	1	0.15727
IFNA4	4	0.56969	0.7224	0.998684	13572	2	-0.59786	0.92959	0.92982	1.0	17698	0	-0.59786
CDHR5	4	0.56969	0.7224	0.998684	13573	2	-0.41033	0.79807	0.79842	1.0	14970	0	-0.41033
FAM157B	4	0.56969	0.7224	0.998684	13574	2	0.39133	0.1872	0.30493	1.0	5770	2	0.39133
GOLGA6L1	4	0.56969	0.7224	0.998684	13575	2	1.1886	0.11973	0.22787	0.986149	4474	2	1.1886
HIST2H4A	4	0.56969	0.7224	0.998684	13576	2	0.34355	0.28316	0.41373	1.0	7655	2	0.34355
TBL3	4	0.56969	0.7224	0.998684	13577	2	0.019868	0.48407	0.56095	1.0	10352	1	0.019868
KCNK17	4	0.56969	0.7224	0.998684	13578	2	0.0062978	0.71085	0.71519	1.0	13335	1	0.0062978
JRK	4	0.56969	0.7224	0.998684	13579	2	-0.42235	0.76022	0.76042	1.0	14235	1	-0.42235
HSPD1	4	0.56969	0.7224	0.998684	13580	2	1.5315	0.091737	0.19548	0.970321	3893	2	1.5315
POMT2	4	0.56969	0.7224	0.998684	13581	2	-0.017302	0.42942	0.53171	1.0	9814	1	-0.017302
RFC1	4	0.56969	0.7224	0.998684	13582	2	-0.28026	0.26004	0.38754	1.0	7178	1	-0.28026
SUGP2	4	0.56969	0.7224	0.998684	13583	2	1.9494	0.042712	0.10306	0.915662	2175	2	1.9494
MPHOSPH10	4	0.56969	0.7224	0.998684	13584	2	-0.03065	0.45024	0.54258	1.0	10009	1	-0.03065
TTC17	4	0.56969	0.7224	0.998684	13585	2	-0.20869	0.47816	0.55777	1.0	10286	1	-0.20869
MED18	4	0.56969	0.7224	0.998684	13586	2	0.35111	0.28221	0.41267	1.0	7638	2	0.35111
MAU2	4	0.56969	0.7224	0.998684	13587	2	0.20907	0.17228	0.28787	1.0	5492	2	0.20907
DMRT2	4	0.56969	0.7224	0.998684	13588	2	0.37561	0.27909	0.40913	1.0	7570	2	0.37561
RSPH10B	4	0.56969	0.7224	0.998684	13589	2	0.044601	0.19782	0.31705	1.0	5968	1	0.044601
ATP5J2	4	0.56969	0.7224	0.998684	13590	2	0.1136	0.30729	0.44098	1.0	8161	1	0.1136
EIF2S3	4	0.56969	0.7224	0.998684	13591	2	2.1884	0.055553	0.12915	0.930911	2671	2	2.1884
ARHGAP22	4	0.56969	0.7224	0.998684	13592	2	0.1313	0.6986	0.7049	1.0	13127	1	0.1313
RRM2	4	0.56969	0.7224	0.998684	13593	2	0.74646	0.13704	0.24772	0.99942	4797	2	0.74646
KLHDC10	4	0.56969	0.7224	0.998684	13594	2	3.5937	0.0034299	0.012156	0.647952	360	2	3.5937
MED15	4	0.56969	0.7224	0.998684	13595	2	-0.15767	0.44423	0.53938	1.0	9963	1	-0.15767
ZC4H2	4	0.56969	0.7224	0.998684	13596	2	0.044996	0.76056	0.76073	1.0	14239	1	0.044996
SMCO4	4	0.56969	0.7224	0.998684	13597	2	0.37661	0.24405	0.36949	1.0	6871	2	0.37661
ANHX	4	0.56969	0.7224	0.998684	13598	2	-0.41033	0.65284	0.66876	1.0	12443	1	-0.41033
ATP6V1F	4	0.56969	0.7224	0.998684	13599	2	-0.41033	0.53067	0.58765	1.0	10881	1	-0.41033
TNFSF12-TNFSF13	4	0.56969	0.7224	0.998684	13600	2	-0.44519	0.89301	0.89319	1.0	16948	0	-0.44519
FOXD4L5	4	0.56969	0.7224	0.998684	13601	2	2.8565	0.026875	0.069709	0.863262	1562	2	2.8565
ANKRD20A1	4	0.56969	0.7224	0.998684	13602	2	0.15727	0.58916	0.62428	1.0	11565	1	0.15727
SKIV2L2	4	0.56969	0.7224	0.998684	13603	2	2.5292	0.040747	0.09895	0.909254	2105	2	2.5292
SKP1	4	0.56969	0.7224	0.998684	13604	2	2.5144	0.041359	0.10023	0.913786	2122	2	2.5144
TMEM38B	4	0.56969	0.7224	0.998684	13605	2	-0.4482	0.86001	0.86037	1.0	16238	0	-0.4482
HDGFRP2	4	0.56969	0.7224	0.998684	13606	2	0.022092	0.77524	0.77537	1.0	14508	0	0.022092
ZNF37A	4	0.56969	0.7224	0.998684	13607	2	1.185	0.12847	0.23786	0.995035	4627	2	1.185
YWHAZ	4	0.56969	0.7224	0.998684	13608	2	0.081717	0.73981	0.74102	1.0	13858	1	0.081717
SLC35B1	4	0.56969	0.7224	0.998684	13609	2	-0.31399	0.62248	0.64692	1.0	11996	1	-0.31399
ALG6	4	0.56969	0.7224	0.998684	13610	2	0.6769	0.19626	0.31529	1.0	5933	2	0.6769
NCR3LG1	4	0.56969	0.7224	0.998684	13611	2	-0.10945	0.71351	0.71739	1.0	13381	1	-0.10945
SIX4	4	0.56969	0.7224	0.998684	13612	2	1.3292	0.11128	0.21817	0.985766	4276	2	1.3292
TBC1D3K	4	0.56969	0.7224	0.998684	13613	2	0.60796	0.21877	0.34095	1.0	6373	2	0.60796
ANAPC2	4	0.56969	0.7224	0.998684	13614	2	1.8861	0.069931	0.15761	0.957689	3184	2	1.8861
AHCY	4	0.56969	0.7224	0.998684	13615	2	-0.018701	0.29342	0.42537	1.0	7895	1	-0.018701
AKIRIN2	4	0.56969	0.7224	0.998684	13616	2	1.9489	0.067071	0.15195	0.953764	3081	2	1.9489
PLIN2	4	0.56969	0.7224	0.998684	13617	2	-0.4711	0.87848	0.8788	1.0	16629	0	-0.4711
CXCL6	4	0.56969	0.7224	0.998684	13618	2	-0.53773	0.85356	0.85394	1.0	16098	0	-0.53773
TACO1	4	0.56969	0.7224	0.998684	13619	2	-0.19932	0.66464	0.67769	1.0	12624	1	-0.19932
MAF	4	0.56969	0.7224	0.998684	13620	2	-0.38082	0.55431	0.60195	1.0	11149	1	-0.38082
CBWD1	4	0.56969	0.7224	0.998684	13621	2	2.7641	0.030878	0.078343	0.872862	1738	2	2.7641
OR9A2	4	0.56969	0.7224	0.998684	13622	2	-0.23094	0.49545	0.56727	1.0	10463	1	-0.23094
