"ID","Description","NES","pvalue","p.adjust","GeneRatio","BgRatio","geneID","geneName","Count","BG","Study","Freq","total_study","celltype","regulators","-log10(Padj)"
"KEGG_hsa04919","Thyroid hormone signaling pathway",0.895984716897687,0.00393635572344859,0.0573517874590823,"4/92","121/17332","5567/5214/4853/5566","PRKACB/PFKP/NOTCH2/PRKACA",4,121,"2022_CellReportMedicine_Zhang_D10_NK",1,14,"NKcells","pos",1.24145304207799
"GOBP_POSITIVE_REGULATION_OF_NUCLEOCYTOPLASMIC_TRANSPORT","POSITIVE REGULATION OF NUCLEOCYTOPLASMIC TRANSPORT
",0.966591022465881,0.00398037660872456,0.0574497678477505,"3/92","60/17332","10657/3326/5566","KHDRBS1/HSP90AB1/PRKACA",3,60,"2022_CellReportMedicine_Zhang_D10_NK",1,14,"NKcells","pos",1.24071172193905
"GOBP_REGULATION_OF_PROTEIN_BINDING","REGULATION OF PROTEIN BINDING",0.835235841800398,0.00398932727755868,0.0574497678477505,"5/92","197/17332","3326/10211/5566/348/2641","HSP90AB1/FLOT1/PRKACA/APOE/GCG",5,197,"2022_CellReportMedicine_Zhang_D10_NK",1,14,"NKcells","pos",1.24071172193905
"BIOCARTA_CALCINEURIN_PATHWAY","CALCINEURIN PATHWAY",0.848801277245823,0.00403478018403994,0.0574497678477505,"2/92","18/17332","6670/6667","SP3/SP1",2,18,"2022_CellReportMedicine_Zhang_D10_NK",1,14,"NKcells","pos",1.24071172193905
"GOBP_POSITIVE_REGULATION_OF_CELLULAR_EXTRAVASATION","POSITIVE REGULATION OF CELLULAR EXTRAVASATION
",0.795751197417959,0.00403478018403994,0.0574497678477505,"2/92","18/17332","8772/3383","FADD/ICAM1",2,18,"2022_CellReportMedicine_Zhang_D10_NK",1,14,"NKcells","pos",1.24071172193905
"GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS","NUCLEAR TRANSCRIBED MRNA CATABOLIC PROCESS
",0.798345356722939,0.00417301200503475,0.0587503824978488,"4/92","123/17332","23019/10492/56006/9924","CNOT1/SYNCRIP/SMG9/PAN2",4,123,"2022_CellReportMedicine_Zhang_D10_NK",1,14,"NKcells","pos",1.23098930154705
"GOBP_POSITIVE_REGULATION_OF_MRNA_METABOLIC_PROCESS","POSITIVE REGULATION OF MRNA METABOLIC
 PROCESS",0.80983234027291,0.00417301200503475,0.0587503824978488,"4/92","123/17332","23019/10492/9924/123169","CNOT1/SYNCRIP/PAN2/LEO1",4,123,"2022_CellReportMedicine_Zhang_D10_NK",1,14,"NKcells","pos",1.23098930154705
"GOBP_I_KAPPAB_KINASE_NF_KAPPAB_SIGNALING","I KAPPAB KINASE NF KAPPAB
 SIGNALING",1.69949050991844,0.00431844306594895,0.0604447205275476,"6/92","288/17332","4055/8737/8772/7132/841/7128","LTBR/RIPK1/FADD/TNFRSF1A/CASP8/TNFAIP3",6,288,"2022_CellReportMedicine_Zhang_D10_NK",1,14,"NKcells","pos",1.21864162608333
"GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_8_PRODUCTION","POSITIVE REGULATION OF INTERLEUKIN 8
 PRODUCTION",1.16635316710883,0.004365720038103,0.0604447205275476,"3/92","62/17332","8737/8772/965","RIPK1/FADD/CD58",3,62,"2022_CellReportMedicine_Zhang_D10_NK",1,14,"NKcells","pos",1.21864162608333
"REACTOME_4420097","VEGFA-VEGFR2 Pathway",0.702389476325207,0.004365720038103,0.0604447205275476,"3/92","62/17332","5567/10451/5566","PRKACB/VAV3/PRKACA",3,62,"2022_CellReportMedicine_Zhang_D10_NK",1,14,"NKcells","pos",1.21864162608333
"GOBP_ACTIVATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY","ACTIVATION OF CYSTEINE TYPE ENDOPEPTIDASE
 ACTIVITY",0.719965369092439,0.00449394594671204,0.0615400466801113,"2/92","19/17332","8772/841","FADD/CASP8",2,19,"2022_CellReportMedicine_Zhang_D10_NK",1,14,"NKcells","pos",1.21084217866206
"GOBP_TROPHECTODERMAL_CELL_DIFFERENTIATION","TROPHECTODERMAL CELL DIFFERENTIATION",0.841222694413271,0.00449394594671204,0.0615400466801113,"2/92","19/17332","6670/23019","SP3/CNOT1",2,19,"2022_CellReportMedicine_Zhang_D10_NK",1,14,"NKcells","pos",1.21084217866206
"GOBP_REGULATION_OF_STRESS_ACTIVATED_PROTEIN_KINASE_SIGNALING_CASCADE","REGULATION OF STRESS ACTIVATED PROTEIN
 KINASE SIGNALING CASCADE",1.52863918216299,0.0045285847439101,0.061677355262167,"5/92","203/17332","4055/8737/3301/1540/1490","LTBR/RIPK1/DNAJA1/CYLD/CCN2",5,203,"2022_CellReportMedicine_Zhang_D10_NK",1,14,"NKcells","pos",1.20987425719563
"GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_DEADENYLATION_DEPENDENT_DECAY","NUCLEAR TRANSCRIBED MRNA CATABOLIC PROCESS
 DEADENYLATION DEPENDENT DECAY",0.715277356624752,0.00456657772226652,0.0618586149837832,"3/92","63/17332","23019/10492/9924","CNOT1/SYNCRIP/PAN2",3,63,"2022_CellReportMedicine_Zhang_D10_NK",1,14,"NKcells","pos",1.20859980809026
"GOBP_MYELOID_CELL_DIFFERENTIATION","MYELOID CELL DIFFERENTIATION",1.81825993783936,0.00490885578859149,0.0654037807387799,"7/92","393/17332","4055/8737/8772/6670/841/4853/123169","LTBR/RIPK1/FADD/SP3/CASP8/NOTCH2/LEO1",7,393,"2022_CellReportMedicine_Zhang_D10_NK",1,14,"NKcells","pos",1.18439714607128
"GOBP_MYELOID_DENDRITIC_CELL_DIFFERENTIATION","MYELOID DENDRITIC CELL DIFFERENTIATION",0.924587105571343,0.00497610138122666,0.0654037807387799,"2/92","20/17332","4055/4853","LTBR/NOTCH2",2,20,"2022_CellReportMedicine_Zhang_D10_NK",1,14,"NKcells","pos",1.18439714607128
"GOBP_TOLL_LIKE_RECEPTOR_3_SIGNALING_PATHWAY","TOLL LIKE RECEPTOR 3 SIGNALING
 PATHWAY",0.394086307292703,0.00497610138122666,0.0654037807387799,"2/92","20/17332","10211/7128","FLOT1/TNFAIP3",2,20,"2022_CellReportMedicine_Zhang_D10_NK",1,14,"NKcells","pos",1.18439714607128
"REACTOME_163615","PKA activation",0.583550878106503,0.00497610138122666,0.0654037807387799,"2/92","20/17332","5567/5566","PRKACB/PRKACA",2,20,"2022_CellReportMedicine_Zhang_D10_NK",1,14,"NKcells","pos",1.18439714607128
"REACTOME_6804115","TP53 regulates transcription of additional
 cell cycle genes whose exact
 role in the p53 pathway
 remain uncertain",0.636600957934367,0.00497610138122666,0.0654037807387799,"2/92","20/17332","23019/55571","CNOT1/CNOT11",2,20,"2022_CellReportMedicine_Zhang_D10_NK",1,14,"NKcells","pos",1.18439714607128
"KEGG_hsa04927","Cortisol synthesis and secretion",0.799048578571795,0.00498488512414484,0.0654037807387799,"3/92","65/17332","5567/6667/5566","PRKACB/SP1/PRKACA",3,65,"2022_CellReportMedicine_Zhang_D10_NK",1,14,"NKcells","pos",1.18439714607128
"GOBP_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION","REGULATION OF MYELOID CELL DIFFERENTIATION
",1.24497417928739,0.00511794596131175,0.0667998571825378,"5/92","209/17332","8737/8772/841/4853/123169","RIPK1/FADD/CASP8/NOTCH2/LEO1",5,209,"2022_CellReportMedicine_Zhang_D10_NK",1,14,"NKcells","pos",1.17522446604095
"GOBP_AMYLOID_BETA_METABOLIC_PROCESS","AMYLOID BETA METABOLIC PROCESS",0.889263740668611,0.00520241944000401,0.0675505860966324,"3/92","66/17332","6667/1859/348","SP1/DYRK1A/APOE",3,66,"2022_CellReportMedicine_Zhang_D10_NK",1,14,"NKcells","pos",1.17037087850829
"GOBP_MODULATION_BY_HOST_OF_SYMBIONT_PROCESS","MODULATION BY HOST OF SYMBIONT
 PROCESS",0.78616069827225,0.00542559535136146,0.0679968972208304,"3/92","67/17332","6667/348/7023","SP1/APOE/TFAP4",3,67,"2022_CellReportMedicine_Zhang_D10_NK",1,14,"NKcells","pos",1.16751090421459
"GOBP_POSITIVE_REGULATION_OF_INSULIN_SECRETION","POSITIVE REGULATION OF INSULIN SECRETION
",0.502627331682258,0.00542559535136146,0.0679968972208304,"3/92","67/17332","54795/7447/2641","TRPM4/VSNL1/GCG",3,67,"2022_CellReportMedicine_Zhang_D10_NK",2,14,"NKcells","pos",1.16751090421459
"PID_TELOMERASE_PATHWAY","TELOMERASE PATHWAY",0.960147082316109,0.00542559535136146,0.0679968972208304,"3/92","67/17332","6670/6667/1027","SP3/SP1/CDKN1B",3,67,"2022_CellReportMedicine_Zhang_D10_NK",2,14,"NKcells","pos",1.16751090421459
"KEGG_hsa05170","Human immunodeficiency virus 1 infection
",1.36579445828996,0.00543217381150948,0.0679968972208304,"5/92","212/17332","8737/8772/7132/841/2773","RIPK1/FADD/TNFRSF1A/CASP8/GNAI3",5,212,"2022_CellReportMedicine_Zhang_D10_NK",1,14,"NKcells","pos",1.16751090421459
"KEGG_hsa05207","Chemical carcinogenesis",0.924537787150126,0.00543217381150948,0.0679968972208304,"5/92","212/17332","5567/3326/4853/5566/2773","PRKACB/HSP90AB1/NOTCH2/PRKACA/GNAI3",5,212,"2022_CellReportMedicine_Zhang_D10_NK",1,14,"NKcells","pos",1.16751090421459
"GOBP_P_BODY_ASSEMBLY","P BODY ASSEMBLY",0.469872135618223,0.0054809949076647,0.0679968972208304,"2/92","21/17332","23019/9924","CNOT1/PAN2",2,21,"2022_CellReportMedicine_Zhang_D10_NK",1,14,"NKcells","pos",1.16751090421459
"GOBP_PULMONARY_VALVE_DEVELOPMENT","PULMONARY VALVE DEVELOPMENT",0.575972295273951,0.0054809949076647,0.0679968972208304,"2/92","21/17332","7132/4853","TNFRSF1A/NOTCH2",2,21,"2022_CellReportMedicine_Zhang_D10_NK",1,14,"NKcells","pos",1.16751090421459
"GOBP_RENAL_WATER_HOMEOSTASIS","RENAL WATER HOMEOSTASIS",0.583550878106503,0.0054809949076647,0.0679968972208304,"2/92","21/17332","5567/5566","PRKACB/PRKACA",2,21,"2022_CellReportMedicine_Zhang_D10_NK",1,14,"NKcells","pos",1.16751090421459
"REACTOME_5621575","CD209 (DC-SIGN) signaling",0.583550878106503,0.0054809949076647,0.0679968972208304,"2/92","21/17332","5567/5566","PRKACB/PRKACA",2,21,"2022_CellReportMedicine_Zhang_D10_NK",1,14,"NKcells","pos",1.16751090421459
"GOBP_POSITIVE_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY","POSITIVE REGULATION OF APOPTOTIC SIGNALING
 PATHWAY",1.65986912297072,0.00564799678184415,0.0691222322300291,"4/92","134/17332","4055/8737/8772/1540","LTBR/RIPK1/FADD/CYLD",4,134,"2022_CellReportMedicine_Zhang_D10_NK",1,14,"NKcells","pos",1.16038224521767
"REACTOME_9660821","ADORA2B mediated anti-inflammatory cytokines production
",0.717936471873147,0.00564799678184415,0.0691222322300291,"4/92","134/17332","5567/5566/2773/2641","PRKACB/PRKACA/GNAI3/GCG",4,134,"2022_CellReportMedicine_Zhang_D10_NK",1,14,"NKcells","pos",1.16038224521767
"GOBP_AMYLOID_PRECURSOR_PROTEIN_CATABOLIC_PROCESS","AMYLOID PRECURSOR PROTEIN CATABOLIC PROCESS
",0.889263740668611,0.00565445235720509,0.0691222322300291,"3/92","68/17332","6667/1859/348","SP1/DYRK1A/APOE",3,68,"2022_CellReportMedicine_Zhang_D10_NK",1,14,"NKcells","pos",1.16038224521767
"KEGG_hsa05417","Lipid and atherosclerosis",0.987574454455816,0.00575983428738841,0.0700686637096862,"5/92","215/17332","7132/3326/841/10451/3383","TNFRSF1A/HSP90AB1/CASP8/VAV3/ICAM1",5,215,"2022_CellReportMedicine_Zhang_D10_NK",1,14,"NKcells","pos",1.15447616492463
"KEGG_hsa04924","Renin secretion",0.70883341647498,0.00588902886000367,0.0712942334452618,"3/92","69/17332","5567/5566/2773","PRKACB/PRKACA/GNAI3",3,69,"2022_CellReportMedicine_Zhang_D10_NK",1,14,"NKcells","pos",1.14694559615349
"KEGG_hsa04210","Apoptosis",1.30377263292163,0.00594905434802335,0.0716746644045505,"4/92","136/17332","8737/8772/7132/841","RIPK1/FADD/TNFRSF1A/CASP8",4,136,"2022_CellReportMedicine_Zhang_D10_NK",1,14,"NKcells","pos",1.14463433183238
"GOBP_CAMP_METABOLIC_PROCESS","CAMP METABOLIC PROCESS",0.3789291416276,0.00600837691850921,0.0716999645608766,"2/92","22/17332","10846/5142","PDE10A/PDE4B",2,22,"2022_CellReportMedicine_Zhang_D10_NK",1,14,"NKcells","pos",1.14448105899077
"GOBP_DORSAL_VENTRAL_NEURAL_TUBE_PATTERNING","DORSAL VENTRAL NEURAL TUBE PATTERNING
",0.583550878106503,0.00600837691850921,0.0716999645608766,"2/92","22/17332","5567/5566","PRKACB/PRKACA",2,22,"2022_CellReportMedicine_Zhang_D10_NK",1,14,"NKcells","pos",1.14448105899077
"GOBP_CARDIAC_MUSCLE_CONTRACTION","CARDIAC MUSCLE CONTRACTION",0.626040603473384,0.00626063293780053,0.074005406330793,"4/92","138/17332","54795/5566/1490/5142","TRPM4/PRKACA/CCN2/PDE4B",4,138,"2022_CellReportMedicine_Zhang_D10_NK",1,14,"NKcells","pos",1.13073655251407
"KEGG_hsa04371","Apelin signaling pathway",0.712192980098162,0.00626063293780053,0.074005406330793,"4/92","138/17332","5567/5566/1490/2773","PRKACB/PRKACA/CCN2/GNAI3",4,138,"2022_CellReportMedicine_Zhang_D10_NK",1,14,"NKcells","pos",1.13073655251407
"GOBP_CELL_AGGREGATION","CELL AGGREGATION",0.325879061799736,0.00655799976516634,0.0764388251697993,"2/92","23/17332","1490/6660","CCN2/SOX5",2,23,"2022_CellReportMedicine_Zhang_D10_NK",1,14,"NKcells","pos",1.11668599647566
"GOBP_LIVER_MORPHOGENESIS","LIVER MORPHOGENESIS",0.41682205579036,0.00655799976516634,0.0764388251697993,"2/92","23/17332","4853/7128","NOTCH2/TNFAIP3",2,23,"2022_CellReportMedicine_Zhang_D10_NK",1,14,"NKcells","pos",1.11668599647566
"REACTOME_9013418","RHOBTB2 GTPase cycle",0.719965369092439,0.00655799976516634,0.0764388251697993,"2/92","23/17332","3326/11140","HSP90AB1/CDC37",2,23,"2022_CellReportMedicine_Zhang_D10_NK",1,14,"NKcells","pos",1.11668599647566
"GOBP_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR","DNA DAMAGE RESPONSE SIGNAL TRANSDUCTION
 BY P53 CLASS MEDIATOR",0.831268279320658,0.00662744319674469,0.0768906141251953,"3/92","72/17332","1859/1027/7023","DYRK1A/CDKN1B/TFAP4",3,72,"2022_CellReportMedicine_Zhang_D10_NK",1,14,"NKcells","pos",1.114126670373
"GOBP_POSITIVE_REGULATION_OF_ERK1_AND_ERK2_CASCADE","POSITIVE REGULATION OF ERK1 AND
 ERK2 CASCADE",0.70390945158021,0.0067015286429771,0.0773918469092195,"5/92","223/17332","4853/348/3383/1490/2641","NOTCH2/APOE/ICAM1/CCN2/GCG",5,223,"2022_CellReportMedicine_Zhang_D10_NK",1,14,"NKcells","pos",1.11130478904373
"GOBP_POSITIVE_REGULATION_OF_TRANSLATION","POSITIVE REGULATION OF TRANSLATION",1.03382851949733,0.00674806953274985,0.0775718451792253,"4/92","141/17332","7555/10657/10492/63935","CNBP/KHDRBS1/SYNCRIP/PCIF1",4,141,"2022_CellReportMedicine_Zhang_D10_NK",1,14,"NKcells","pos",1.11029587799471
"GOBP_NEGATIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_PROLIFERATION","NEGATIVE REGULATION OF SMOOTH MUSCLE
 CELL PROLIFERATION",0.650837955127027,0.00688526023011958,0.078429373348544,"3/92","73/17332","1027/348/7128","CDKN1B/APOE/TNFAIP3",3,73,"2022_CellReportMedicine_Zhang_D10_NK",1,14,"NKcells","pos",1.10552125499318
"PID_E2F_PATHWAY","E2F PATHWAY",0.850600099769976,0.00688526023011958,0.078429373348544,"3/92","73/17332","6667/1027/7515","SP1/CDKN1B/XRCC1",3,73,"2022_CellReportMedicine_Zhang_D10_NK",1,14,"NKcells","pos",1.10552125499318
"BIOCARTA_STRESS_PATHWAY","STRESS PATHWAY",1.00037293389686,0.00712961774457156,0.0803377837052201,"2/92","24/17332","8737/7132","RIPK1/TNFRSF1A",2,24,"2022_CellReportMedicine_Zhang_D10_NK",1,14,"NKcells","pos",1.0950801534093
"REACTOME_163560","Triglyceride catabolism",0.583550878106503,0.00712961774457156,0.0803377837052201,"2/92","24/17332","5567/5566","PRKACB/PRKACA",2,24,"2022_CellReportMedicine_Zhang_D10_NK",1,14,"NKcells","pos",1.0950801534093
"PID_AVB3_INTEGRIN_PATHWAY","AVB3 INTEGRIN PATHWAY",0.637950074827482,0.00714897277185319,0.0803377837052201,"3/92","74/17332","1027/841/10451","CDKN1B/CASP8/VAV3",3,74,"2022_CellReportMedicine_Zhang_D10_NK",1,14,"NKcells","pos",1.0950801534093
"GOBP_POSITIVE_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY","POSITIVE REGULATION OF CYSTEINE TYPE
 ENDOPEPTIDASE ACTIVITY",0.844293290922821,0.00761525013269572,0.0851956108595333,"4/92","146/17332","8772/841/1490/7023","FADD/CASP8/CCN2/TFAP4",4,146,"2022_CellReportMedicine_Zhang_D10_NK",1,14,"NKcells","pos",1.06958277880825
"GOBP_CELLULAR_RESPONSE_TO_ABIOTIC_STIMULUS","CELLULAR RESPONSE TO ABIOTIC STIMULUS
",1.39670771792148,0.00768185786687856,0.0853172327353157,"6/92","325/17332","4055/8772/7132/841/54929/5269","LTBR/FADD/TNFRSF1A/CASP8/TMEM161A/SERPINB6",6,325,"2022_CellReportMedicine_Zhang_D10_NK",1,14,"NKcells","pos",1.06896323933691
"KEGG_hsa04971","Gastric acid secretion",0.70883341647498,0.00769421173111786,0.0853172327353157,"3/92","76/17332","5567/5566/2773","PRKACB/PRKACA/GNAI3",3,76,"2022_CellReportMedicine_Zhang_D10_NK",1,14,"NKcells","pos",1.06896323933691
"GOBP_INTERLEUKIN_6_MEDIATED_SIGNALING_PATHWAY","INTERLEUKIN 6 MEDIATED SIGNALING PATHWAY
",1.17468033904556,0.00833786593724313,0.0902984359755949,"2/92","26/17332","8737/3716","RIPK1/JAK1",2,26,"2022_CellReportMedicine_Zhang_D10_NK",1,14,"NKcells","pos",1.04431977186868
"GOBP_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_SIGNALING_PATHWAY","NUCLEOTIDE BINDING DOMAIN LEUCINE RICH
 REPEAT CONTAINING RECEPTOR SIGNALING PATHWAY
",0.553236546776295,0.00833786593724313,0.0902984359755949,"2/92","26/17332","1540/7128","CYLD/TNFAIP3",2,26,"2022_CellReportMedicine_Zhang_D10_NK",1,14,"NKcells","pos",1.04431977186868
"GOBP_REGULATION_OF_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_DEADENYLATION_DEPENDENT_DECAY","REGULATION OF NUCLEAR TRANSCRIBED MRNA
 CATABOLIC PROCESS DEADENYLATION DEPENDENT DECAY
",0.719965369092439,0.00833786593724313,0.0902984359755949,"2/92","26/17332","23019/10492","CNOT1/SYNCRIP",2,26,"2022_CellReportMedicine_Zhang_D10_NK",1,14,"NKcells","pos",1.04431977186868
"PID_IL3_PATHWAY","IL3 PATHWAY",0.583550878106503,0.00833786593724313,0.0902984359755949,"2/92","26/17332","5567/5566","PRKACB/PRKACA",2,26,"2022_CellReportMedicine_Zhang_D10_NK",1,14,"NKcells","pos",1.04431977186868
"REACTOME_9660826","Purinergic signaling in leishmaniasis infection
",0.507765049780983,0.00833786593724313,0.0902984359755949,"2/92","26/17332","3326/719","HSP90AB1/C3AR1",2,26,"2022_CellReportMedicine_Zhang_D10_NK",1,14,"NKcells","pos",1.04431977186868
"KEGG_hsa04261","Adrenergic signaling in cardiomyocytes",0.660501554123295,0.00835963174235356,0.0902984359755949,"4/92","150/17332","5567/5566/2773/59284","PRKACB/PRKACA/GNAI3/CACNG7",4,150,"2022_CellReportMedicine_Zhang_D10_NK",1,14,"NKcells","pos",1.04431977186868
"GOBP_RESPONSE_TO_OXIDATIVE_STRESS","RESPONSE TO OXIDATIVE STRESS",1.46930095987019,0.00850485254393503,0.0912509907803614,"7/92","436/17332","8737/6667/7515/4520/348/7128/54929","RIPK1/SP1/XRCC1/MTF1/APOE/TNFAIP3/TMEM161A",7,436,"2022_CellReportMedicine_Zhang_D10_NK",1,14,"NKcells","pos",1.03976241138538
"KEGG_hsa03018","RNA degradation",0.728165236924297,0.00855705619847763,0.0912509907803614,"3/92","79/17332","5214/23019/9924","PFKP/CNOT1/PAN2",3,79,"2022_CellReportMedicine_Zhang_D10_NK",1,14,"NKcells","pos",1.03976241138538
"PID_P73PATHWAY","P73PATHWAY",0.973034962615654,0.00855705619847763,0.0912509907803614,"3/92","79/17332","3716/5567/6667","JAK1/PRKACB/SP1",3,79,"2022_CellReportMedicine_Zhang_D10_NK",1,14,"NKcells","pos",1.03976241138538
"GOBP_REGULATION_OF_RNA_SPLICING","REGULATION OF RNA SPLICING",1.06254597837226,0.00894820504319865,0.0944910923015737,"4/92","153/17332","10657/1859/57018/1198","KHDRBS1/DYRK1A/CCNL1/CLK3",4,153,"2022_CellReportMedicine_Zhang_D10_NK",1,14,"NKcells","pos",1.02460913060833
"GOBP_POSITIVE_REGULATION_OF_HISTONE_H3_K4_METHYLATION","POSITIVE REGULATION OF HISTONE H3
 K4 METHYLATION",0.234936067809112,0.00897401435266343,0.0944910923015737,"2/92","27/17332","4297/2641","KMT2A/GCG",2,27,"2022_CellReportMedicine_Zhang_D10_NK",1,14,"NKcells","pos",1.02460913060833
"GOBP_REGULATION_OF_TOLL_LIKE_RECEPTOR_4_SIGNALING_PATHWAY","REGULATION OF TOLL LIKE RECEPTOR
 4 SIGNALING PATHWAY",0.394086307292703,0.00897401435266343,0.0944910923015737,"2/92","27/17332","10211/7128","FLOT1/TNFAIP3",2,27,"2022_CellReportMedicine_Zhang_D10_NK",1,14,"NKcells","pos",1.02460913060833
"KEGG_hsa04921","Oxytocin signaling pathway",0.660501554123295,0.00915025719068612,0.0956728647024519,"4/92","154/17332","5567/5566/2773/59284","PRKACB/PRKACA/GNAI3/CACNG7",4,154,"2022_CellReportMedicine_Zhang_D10_NK",1,14,"NKcells","pos",1.01921122189981
"REACTOME_9679191","Potential therapeutics for SARS",1.2436804489061,0.00916260476001135,0.0956728647024519,"3/92","81/17332","8737/3716/3326","RIPK1/JAK1/HSP90AB1",3,81,"2022_CellReportMedicine_Zhang_D10_NK",1,14,"NKcells","pos",1.01921122189981
"GOBP_PEPTIDYL_SERINE_MODIFICATION","PEPTIDYL SERINE MODIFICATION",1.26973428901953,0.00922153332329772,0.0958886411127971,"6/92","338/17332","8737/1859/3326/5566/2641/55351","RIPK1/DYRK1A/HSP90AB1/PRKACA/GCG/STK32B",6,338,"2022_CellReportMedicine_Zhang_D10_NK",1,14,"NKcells","pos",1.0182328359389
"GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_DNA_DAMAGE_STIMULUS","NEGATIVE REGULATION OF RESPONSE TO
 DNA DAMAGE STIMULUS",0.83771221947043,0.00947455337956487,0.096930814710934,"3/92","82/17332","1859/7515/54929","DYRK1A/XRCC1/TMEM161A",3,82,"2022_CellReportMedicine_Zhang_D10_NK",1,14,"NKcells","pos",1.01353813696891
"GOBP_REGULATION_OF_SMOOTHENED_SIGNALING_PATHWAY","REGULATION OF SMOOTHENED SIGNALING PATHWAY
",0.78616069827225,0.00947455337956487,0.096930814710934,"3/92","82/17332","5567/26091/5566","PRKACB/HERC4/PRKACA",3,82,"2022_CellReportMedicine_Zhang_D10_NK",1,14,"NKcells","pos",1.01353813696891
"PID_REG_GR_PATHWAY","REG GR PATHWAY",0.753940997523388,0.00947455337956487,0.096930814710934,"3/92","82/17332","5567/5566/3383","PRKACB/PRKACA/ICAM1",3,82,"2022_CellReportMedicine_Zhang_D10_NK",1,14,"NKcells","pos",1.01353813696891
"GOBP_NUCLEAR_TRANSCRIBED_MRNA_POLY_A_TAIL_SHORTENING","NUCLEAR TRANSCRIBED MRNA POLY A
 TAIL SHORTENING",0.469872135618223,0.00963119427893957,0.096930814710934,"2/92","28/17332","23019/9924","CNOT1/PAN2",2,28,"2022_CellReportMedicine_Zhang_D10_NK",1,14,"NKcells","pos",1.01353813696891
"GOBP_REGULATION_OF_CARDIAC_CONDUCTION","REGULATION OF CARDIAC CONDUCTION",0.568393712441399,0.00963119427893957,0.096930814710934,"2/92","28/17332","54795/5566","TRPM4/PRKACA",2,28,"2022_CellReportMedicine_Zhang_D10_NK",1,14,"NKcells","pos",1.01353813696891
"GOBP_REGULATION_OF_CYTOPLASMIC_TRANSLATION","REGULATION OF CYTOPLASMIC TRANSLATION",0.803329780250511,0.00963119427893957,0.096930814710934,"2/92","28/17332","7555/10492","CNBP/SYNCRIP",2,28,"2022_CellReportMedicine_Zhang_D10_NK",1,14,"NKcells","pos",1.01353813696891
"REACTOME_3295583","TRP channels",0.871537025743479,0.00963119427893957,0.096930814710934,"2/92","28/17332","8737/54795","RIPK1/TRPM4",2,28,"2022_CellReportMedicine_Zhang_D10_NK",1,14,"NKcells","pos",1.01353813696891
"REACTOME_422356","Regulation of insulin secretion",0.583550878106503,0.00963119427893957,0.096930814710934,"2/92","28/17332","5567/5566","PRKACB/PRKACA",2,28,"2022_CellReportMedicine_Zhang_D10_NK",1,14,"NKcells","pos",1.01353813696891
"GOBP_NUCLEOSIDE_PHOSPHATE_CATABOLIC_PROCESS","NUCLEOSIDE PHOSPHATE CATABOLIC PROCESS",0.676613715726117,0.0097926510037192,0.0981615336612812,"3/92","83/17332","1806/10846/5142","DPYD/PDE10A/PDE4B",3,83,"2022_CellReportMedicine_Zhang_D10_NK",1,14,"NKcells","pos",1.0080586648753
"GOBP_POSITIVE_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR","POSITIVE REGULATION OF SIGNAL TRANSDUCTION
 BY P53 CLASS MEDIATOR",1.15426839332042,1.32204111353618e-05,0.013034350597764,"4/91","28/17332","6167/4487/6209/6224","RPL37/MSX1/RPS15/RPS20",4,28,"2022_NC_Bernareggi_GSC_CW468",1,14,"NKcells","pos",1.88491060153695
"REACTOME_9633012","Response of EIF2AK4 (GCN2) to
 amino acid deficiency",1.36633860388418,1.50599082585372e-05,0.013034350597764,"6/91","101/17332","11224/6136/6167/468/6209/6224","RPL35/RPL12/RPL37/ATF4/RPS15/RPS20",6,101,"2022_NC_Bernareggi_GSC_CW468",1,14,"NKcells","pos",1.88491060153695
"GOBP_NEGATIVE_REGULATION_OF_UBIQUITIN_PROTEIN_LIGASE_ACTIVITY","NEGATIVE REGULATION OF UBIQUITIN PROTEIN
 LIGASE ACTIVITY",1.02230404021278,2.97661838681798e-05,0.0171750880919398,"3/91","12/17332","6167/6209/6224","RPL37/RPS15/RPS20",3,12,"2022_NC_Bernareggi_GSC_CW468",1,14,"NKcells","pos",1.76510102674322
