id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
Olfr76	4	0.91593	0.87867	1.0	17801	1	-0.58285	0.047426	0.10766	0.920867	2146	3	2.2459
Fh1	3	0.91622	0.88645	1.0	17802	0	0	0.067824	0.102	0.920867	2789	2	3.1405
Olfr301	4	0.91633	0.87903	1.0	17803	1	-0.24089	0.27831	0.42862	1.0	7645	1	3.9985
Rfpl3s	4	0.91634	0.87903	1.0	17804	1	-0.28172	0.011773	0.035193	0.88656	688	3	5.0296
Klhl20	4	0.91645	0.87903	1.0	17805	1	-0.33096	0.58167	0.61508	1.0	11402	1	2.2547
Fmnl1	4	0.91645	0.87903	1.0	17806	1	-0.33096	0.68443	0.72344	1.0	13131	1	1.9383
Plet1	3	0.91655	0.88645	1.0	17807	0	0	0.030685	0.06436	0.904148	1480	1	6.3316
Cenpv	4	0.91656	0.87903	1.0	17808	1	-0.29561	0.27093	0.41332	1.0	7482	2	2.2128
Ptch2	4	0.91672	0.87903	1.0	17809	1	-0.45179	0.79772	0.83829	1.0	15330	0	0
Eif4g3	4	0.91682	0.87903	1.0	17810	1	-0.049291	0.24957	0.37465	1.0	6968	2	2.1105
Mmrn2	4	0.91688	0.87903	1.0	17811	1	-0.25283	0.24101	0.36746	1.0	6785	2	2.9119
Asap1	4	0.91702	0.87976	1.0	17812	1	-0.16159	0.27163	0.4188	1.0	7495	2	2.1948
Ssxb2	4	0.9171	0.87976	1.0	17813	1	-0.267	0.1198	0.19176	0.963745	4045	1	5.5678
Pgm1	4	0.9171	0.87976	1.0	17814	1	-0.08805	0.82638	0.86093	1.0	15893	0	0
Ssh2	4	0.91722	0.87976	1.0	17815	1	-0.13756	0.63788	0.66771	1.0	12348	1	2.1222
AW209491	4	0.91723	0.87976	1.0	17816	1	-0.33923	0.10174	0.17059	0.951228	3624	2	3.4713
Defb30	4	0.91729	0.87976	1.0	17817	1	-0.14551	0.20957	0.32875	1.0	6079	2	3.3704
Chrna2	4	0.91733	0.87976	1.0	17818	1	-0.33152	0.32259	0.45559	1.0	8116	1	3.8768
Itga8	4	0.91735	0.87976	1.0	17819	1	-0.28892	0.51481	0.56672	1.0	10440	1	2.6753
AW551984	4	0.91736	0.87976	1.0	17820	1	-0.32429	0.79039	0.8275	1.0	15206	0	0
Rprm	4	0.9174	0.87976	1.0	17821	1	-0.29401	0.22316	0.34254	1.0	6378	2	2.0012
Tmem63b	4	0.9174	0.87976	1.0	17822	1	-0.29401	0.71178	0.7458	1.0	13622	0	0
Olfr195	4	0.91751	0.87976	1.0	17823	1	-0.30508	0.26669	0.40916	1.0	7390	2	1.9202
Ahcyl2	4	0.91757	0.88049	1.0	17824	1	-0.20168	0.37401	0.4813	1.0	8664	1	3.3446
Ghsr	4	0.91761	0.88049	1.0	17825	1	-0.38088	0.035982	0.08029	0.920867	1699	2	5.3787
Hsd17b6	4	0.91763	0.88049	1.0	17826	1	-0.17579	0.65838	0.69031	1.0	12670	1	2.208
Rhox8	4	0.91768	0.88049	1.0	17827	1	-0.18875	0.63101	0.66018	1.0	12231	1	2.1513
Slc5a5	4	0.91774	0.88049	1.0	17828	1	-0.44731	0.062233	0.13255	0.920867	2651	2	3.6552
Reps1	4	0.91782	0.88086	1.0	17829	1	-0.19026	0.030082	0.066867	0.904148	1460	3	3.5267
Gm14459	4	0.91788	0.88124	1.0	17830	1	-0.17825	0.19732	0.315	1.0	5797	2	2.8833
9130401M01Rik	4	0.91803	0.88124	1.0	17831	1	-0.068358	0.19229	0.30675	1.0	5693	2	3.1174
Dpp6	3	0.91808	0.88789	1.0	17832	0	0	0.43949	0.47052	1.0	9423	1	2.0964
Arpp19	4	0.91816	0.88124	1.0	17833	1	-0.053776	0.22342	0.34254	1.0	6389	2	2.645
Zfp940	4	0.91821	0.88124	1.0	17834	1	-0.277	0.55795	0.59699	1.0	11047	1	2.1293
Eml4	4	0.91832	0.88124	1.0	17835	1	-0.28686	0.0044059	0.014831	0.716024	359	3	4.6197
Entpd6	4	0.91844	0.88124	1.0	17836	1	-0.29788	0.72073	0.75312	1.0	13792	0	0
Clu	4	0.91856	0.88124	1.0	17837	1	-0.38667	0.28846	0.43015	1.0	7747	1	4.3083
Nkapl	4	0.91862	0.88124	1.0	17838	1	-0.13305	0.032577	0.072676	0.904148	1556	3	4.0373
C1s2	4	0.91892	0.882	1.0	17839	1	-0.25286	0.079406	0.14684	0.920867	3063	2	3.8231
Mdh1	4	0.91899	0.882	1.0	17840	1	-0.52992	0.077387	0.14684	0.920867	3012	1	5.1176
Rnf157	3	0.91906	0.89067	1.0	17841	0	0	0.020719	0.049444	0.88656	1079	2	3.9133
Rufy4	4	0.91907	0.882	1.0	17842	1	-0.44214	0.24379	0.37175	1.0	6847	2	3.0799
Krtap11-1	4	0.91916	0.882	1.0	17843	1	-0.35178	0.098721	0.16512	0.947231	3543	2	2.9339
Nudt4	4	0.91925	0.882	1.0	17844	1	-0.26948	0.31751	0.44809	1.0	8056	1	4.0143
Gabrp	4	0.91929	0.882	1.0	17845	1	-0.27422	0.23247	0.35968	1.0	6588	1	4.4606
Vmn1r59	4	0.91931	0.882	1.0	17846	1	-0.043227	0.039321	0.0911	0.920867	1830	2	5.1825
Olfr1359	4	0.91941	0.882	1.0	17847	1	-0.3329	0.26462	0.40604	1.0	7338	1	3.8894
Rad51b	4	0.91958	0.882	1.0	17848	1	-0.29018	0.21937	0.3403	1.0	6293	2	2.7345
Ckmt2	4	0.91958	0.882	1.0	17849	1	-0.29018	0.031055	0.069971	0.904148	1499	3	2.3546
Gsta4	4	0.91968	0.882	1.0	17850	1	-0.30255	0.12044	0.19176	0.963745	4060	2	4.076
Wdr20rt	4	0.91976	0.882	1.0	17851	1	-0.48911	0.038823	0.089263	0.920867	1810	3	3.2606
Myadml2	4	0.91979	0.882	1.0	17852	1	-0.23821	0.67218	0.6994	1.0	12910	1	1.9424
Uhrf2	4	0.91981	0.882	1.0	17853	1	-0.1661	0.22425	0.34722	1.0	6407	2	2.1664
Acsbg2	4	0.91981	0.882	1.0	17854	1	-0.051892	0.40864	0.49478	1.0	9051	1	2.963
Olfr653	4	0.91993	0.882	1.0	17855	1	-0.42113	0.26894	0.41332	1.0	7432	1	4.3807
Ap1b1	3	0.91996	0.89206	1.0	17856	0	0	0.039076	0.073265	0.904148	1821	2	5.0108
Myh10	4	0.91998	0.882	1.0	17857	1	-0.040337	0.037511	0.086958	0.920867	1753	2	3.8043
Mxd3	4	0.92004	0.882	1.0	17858	1	-0.21596	0.036582	0.084229	0.920867	1717	3	3.4307
Olfr976	4	0.92027	0.882	1.0	17859	1	-0.16968	0.070629	0.13908	0.920867	2845	2	3.5593
Vmn2r104	4	0.92039	0.882	1.0	17860	1	-0.20128	0.14824	0.23368	1.0	4694	2	2.9425
Mettl13	4	0.9204	0.882	1.0	17861	1	-0.40257	0.048814	0.11283	0.920867	2196	3	2.6073
Olfr1411	4	0.92046	0.882	1.0	17862	1	-0.12527	0.77792	0.81512	1.0	14955	0	0
Fbxo44	3	0.92049	0.89206	1.0	17863	0	0	0.11882	0.18749	0.962602	4028	2	3.043
Gm5416	4	0.92056	0.882	1.0	17864	1	-0.14811	0.048778	0.11283	0.920867	2193	2	4.5772
Zc3h4	4	0.9206	0.882	1.0	17865	1	-0.22712	0.11051	0.18262	0.962199	3836	2	3.4168
Cyp27b1	4	0.92062	0.882	1.0	17866	1	-0.076432	0.016077	0.044114	0.88656	884	3	3.1223
Cyp2s1	4	0.92069	0.882	1.0	17867	1	-0.33377	0.37311	0.4813	1.0	8657	1	3.2877
Olfr834	4	0.92084	0.882	1.0	17868	1	-0.036972	0.71396	0.74875	1.0	13665	0	0
Atg7	2	0.92085	0.90835	1.0	17869	0	0	0.46628	0.49928	1.0	9762	0	0
Nt5c1b	4	0.92088	0.882	1.0	17870	1	-0.2942	0.67522	0.70696	1.0	12965	1	2.0627
Zc3h3	3	0.9209	0.89206	1.0	17871	0	0	0.10476	0.16118	0.942094	3694	2	2.7045
1700030J22Rik	4	0.92107	0.88276	1.0	17872	1	-0.11395	0.63694	0.66473	1.0	12334	1	2.2665
Nhlh1	4	0.92119	0.88276	1.0	17873	1	-0.099822	0.70812	0.73999	1.0	13541	0	0
Egr2	3	0.92123	0.89275	1.0	17874	0	0	0.085981	0.13095	0.920867	3231	2	2.8248
Doc2g	4	0.92124	0.88276	1.0	17875	1	-0.24067	0.014125	0.040536	0.88656	801	3	3.1612
Vmn1r219	2	0.92133	0.90835	1.0	17876	0	0	0.18569	0.2199	1.0	5542	1	3.7011
Fscb	4	0.92134	0.88276	1.0	17877	1	-0.060051	0.7394	0.77119	1.0	14169	0	0
Prpsap2	4	0.92136	0.88276	1.0	17878	1	-0.41392	0.52167	0.57269	1.0	10540	1	2.6666
Tmem91	4	0.92138	0.88276	1.0	17879	1	-0.19338	0.1997	0.315	1.0	5848	2	2.6493
Gata1	4	0.92143	0.88276	1.0	17880	1	-0.2486	0.24621	0.37175	1.0	6899	1	4.4714
Vmn1r163	2	0.92143	0.90835	1.0	17881	0	0	0.24469	0.26558	1.0	6869	1	2.7907
Smpd1	4	0.92151	0.88276	1.0	17882	1	-0.07519	0.29193	0.43315	1.0	7790	1	4.2336
Sprr2d	4	0.92157	0.88276	1.0	17883	1	-0.3579	0.061218	0.13192	0.920867	2631	2	4.0629
Gucy2c	4	0.92164	0.88276	1.0	17884	1	-0.21882	0.43335	0.50982	1.0	9353	1	3.262
Cxadr	4	0.92176	0.88276	1.0	17885	1	-0.26233	0.06261	0.13255	0.920867	2658	2	3.3758
Phkg2	4	0.92181	0.88276	1.0	17886	1	-0.00012855	0.18563	0.30189	1.0	5541	2	2.7403
Cspg5	4	0.92183	0.88276	1.0	17887	1	-0.12772	0.63526	0.66318	1.0	12311	1	2.0207
Dpep3	4	0.92192	0.88276	1.0	17888	1	-0.12865	0.27381	0.42163	1.0	7548	2	2.2946
Yipf3	4	0.92204	0.88276	1.0	17889	1	-0.32476	0.12867	0.2106	1.0	4232	2	3.2327
Enox2	4	0.92208	0.88276	1.0	17890	1	-0.27888	0.085135	0.15327	0.920867	3203	2	2.8013
Ttr	4	0.92214	0.88276	1.0	17891	1	-0.28517	0.18374	0.29187	1.0	5497	1	4.4525
Crebzf	4	0.92219	0.88276	1.0	17892	1	-0.29193	0.67622	0.70998	1.0	12980	1	1.6025
Zfp281	4	0.92221	0.88276	1.0	17893	1	-0.30704	0.0342	0.07465	0.904148	1629	3	2.5561
Ube4b	4	0.92226	0.88276	1.0	17894	1	-0.20221	0.52769	0.57873	1.0	10617	1	2.7261
Sec1	4	0.92237	0.88276	1.0	17895	1	-0.14378	0.70679	0.73849	1.0	13519	0	0
Eif2ak3	4	0.9225	0.88345	1.0	17896	1	-0.20729	0.80296	0.84443	1.0	15438	0	0
Mob1a	3	0.92251	0.89415	1.0	17897	0	0	0.69716	0.74111	1.0	13363	0	0
Ech1	4	0.92255	0.88345	1.0	17898	1	-0.010352	0.27585	0.4273	1.0	7603	2	2.5056
Olfr38	4	0.92259	0.88345	1.0	17899	1	-0.05168	0.51092	0.5652	1.0	10388	1	2.4193
Olfr1324	4	0.92262	0.88345	1.0	17900	1	-0.13442	0.027351	0.061804	0.904148	1360	2	5.0111
Gm11569	3	0.92265	0.89482	1.0	17901	0	0	0.0094435	0.027907	0.88656	581	2	5.3207
Kng2	4	0.9227	0.88345	1.0	17902	1	-0.11573	0.10269	0.17059	0.951228	3645	2	3.4692
Tcp10a	4	0.92275	0.88345	1.0	17903	1	-0.2129	0.059484	0.13068	0.920867	2589	2	4.3788
Gm525	4	0.9228	0.88345	1.0	17904	1	-0.25294	0.013134	0.038175	0.88656	759	3	4.4191
Snx18	3	0.92282	0.89482	1.0	17905	0	0	0.010018	0.028994	0.88656	612	2	5.2994
Kcna6	4	0.92299	0.88345	1.0	17906	1	-0.19334	0.036787	0.085161	0.920867	1726	2	4.8809
Arl8b	4	0.92299	0.88345	1.0	17907	1	-0.19334	0.23185	0.35968	1.0	6572	1	4.2886
2010003K11Rik	4	0.9231	0.88345	1.0	17908	1	-0.13569	0.63766	0.66625	1.0	12343	1	2.21
Qtrtd1	4	0.92312	0.88345	1.0	17909	1	-0.1601	0.22015	0.34142	1.0	6309	2	2.9577
Myh11	4	0.92315	0.88384	1.0	17910	1	-0.099708	0.1581	0.24487	1.0	4947	2	3.0332
Xylb	4	0.9233	0.88492	1.0	17911	1	-0.17632	0.029271	0.06549	0.904148	1438	3	2.8074
Cyp2c39	3	0.92339	0.8955	1.0	17912	0	0	0.077248	0.12124	0.920867	3003	2	3.672
Fam160a1	4	0.92351	0.88492	1.0	17913	1	-0.1339	0.26374	0.40604	1.0	7314	2	2.308
Spred1	4	0.92362	0.88492	1.0	17914	1	-0.0021351	0.089627	0.154	0.920867	3319	2	3.5524
Noto	3	0.92365	0.8955	1.0	17915	0	0	0.044312	0.076634	0.920867	2021	1	5.694
Olfr541	4	0.92372	0.88492	1.0	17916	1	-0.084757	0.27199	0.4188	1.0	7505	2	2.4643
Pds5b	3	0.9238	0.8955	1.0	17917	0	0	0.64565	0.68367	1.0	12451	0	0
Rnpepl1	4	0.92381	0.88492	1.0	17918	1	-0.1641	0.11872	0.19089	0.963745	4026	2	3.2058
Olfr1284	4	0.92386	0.88565	1.0	17919	1	-0.36732	0.79135	0.82863	1.0	15227	0	0
Ift172	4	0.92411	0.88565	1.0	17920	1	-0.11741	0.012579	0.036562	0.88656	734	2	4.9456
Creb3	4	0.92415	0.88565	1.0	17921	1	-0.10691	0.39535	0.49028	1.0	8892	1	3.4065
Cep152	4	0.9242	0.88565	1.0	17922	1	-0.16709	0.025967	0.06009	0.904148	1301	2	4.4541
Scgb2b27	4	0.92422	0.88565	1.0	17923	1	-0.038632	0.41324	0.49627	1.0	9099	1	3.2929
Rprd1a	4	0.92431	0.88641	1.0	17924	1	-0.33765	0.20625	0.32465	1.0	5987	2	2.4132
Fndc3c1	4	0.92434	0.88641	1.0	17925	1	-0.036492	0.00541	0.015931	0.716024	409	2	5.4084
Atxn1	4	0.92438	0.88641	1.0	17926	1	-0.16869	0.45297	0.51881	1.0	9587	1	2.854
Uckl1	4	0.92442	0.88714	1.0	17927	1	-0.10837	0.0024279	0.0092048	0.716024	213	1	9.4701
Vasn	4	0.92448	0.88714	1.0	17928	1	-0.1298	0.58902	0.61954	1.0	11511	1	2.2347
Tmem252	4	0.92448	0.88714	1.0	17929	1	-0.26469	0.66574	0.69639	1.0	12789	1	2.0031
Piezo2	4	0.92451	0.88714	1.0	17930	1	-0.15351	0.035406	0.079312	0.920867	1673	3	3.4551
Apba2	4	0.92451	0.88714	1.0	17931	1	-0.15351	0.36451	0.47679	1.0	8561	1	3.2572
Diras2	4	0.9247	0.88714	1.0	17932	1	-0.17037	0.17291	0.27161	1.0	5265	1	5.4846
Pla2g2e	4	0.9247	0.88714	1.0	17933	1	-0.17037	0.12911	0.2106	1.0	4241	2	3.0376
Tsga10	4	0.92478	0.88714	1.0	17934	1	-0.13666	0.5209	0.57269	1.0	10527	1	2.3897
Mgat4c	4	0.92482	0.88714	1.0	17935	1	-0.141	0.68761	0.72344	1.0	13194	1	1.8038
Frrs1	4	0.92482	0.88714	1.0	17936	1	-0.012174	0.82413	0.85907	1.0	15838	0	0
Diras1	4	0.92485	0.88714	1.0	17937	1	-0.21953	0.25556	0.38925	1.0	7110	2	3.2314
Arrb1	4	0.92491	0.88714	1.0	17938	1	-0.1184	0.057238	0.12944	0.920867	2536	2	4.1677
4933425L06Rik	4	0.92493	0.88714	1.0	17939	1	-0.17213	0.0341	0.07465	0.904148	1624	3	3.2283
Tex26	4	0.92496	0.88714	1.0	17940	1	-0.0034192	0.050459	0.1166	0.920867	2258	2	3.5934
Gabbr2	4	0.92504	0.88714	1.0	17941	1	-0.020123	0.11201	0.18431	0.962199	3868	2	4.1354
Spry2	4	0.92508	0.88714	1.0	17942	1	-0.069127	0.17606	0.27574	1.0	5329	1	4.6108
Olfr292	4	0.92515	0.88714	1.0	17943	1	-0.22749	0.70198	0.737	1.0	13417	0	-0.69164
Adck5	4	0.92517	0.88714	1.0	17944	1	-0.17399	0.02861	0.065134	0.904148	1412	3	3.278
Fam217b	4	0.9252	0.88714	1.0	17945	1	-0.014896	0.024791	0.058739	0.904148	1251	2	4.5271
Edc3	4	0.92529	0.88714	1.0	17946	1	-0.11913	0.6802	0.71592	1.0	13056	1	2.0029
Olfr730	4	0.92551	0.88714	1.0	17947	1	-0.178	0.009252	0.027392	0.88656	574	3	4.167
Olfr152	4	0.92557	0.88714	1.0	17948	1	-0.090732	0.80193	0.84243	1.0	15418	0	0
Celf3	4	0.9256	0.88714	1.0	17949	1	-0.16022	0.18279	0.29187	1.0	5475	2	2.5477
Rpsa	3	0.92561	0.89753	1.0	17950	0	0	0.055577	0.088516	0.920867	2476	2	2.9986
Reep2	4	0.92564	0.88714	1.0	17951	1	-0.10915	0.24132	0.36875	1.0	6792	2	2.9109
Olfr1313	4	0.92565	0.88714	1.0	17952	1	-0.048265	0.099206	0.16585	0.947231	3554	2	3.4225
Lhx6	4	0.92585	0.88714	1.0	17953	1	-0.32544	0.1739	0.27161	1.0	5281	2	2.7837
Ankrd9	4	0.92585	0.88714	1.0	17954	1	-0.32544	0.78758	0.82301	1.0	15143	0	0
Cryge	4	0.92588	0.88714	1.0	17955	1	-0.1459	0.0016829	0.0034453	0.476195	145	3	4.5118
Slc16a4	3	0.92598	0.89753	1.0	17956	0	0	0.47308	0.50205	1.0	9851	1	2.7031
Chrm3	4	0.92599	0.88714	1.0	17957	1	-0.27395	0.58853	0.61954	1.0	11501	1	2.4736
Arl14epl	4	0.926	0.88714	1.0	17958	1	-0.099494	0.087501	0.15327	0.920867	3271	2	3.4615
Tal2	4	0.92602	0.88714	1.0	17959	1	-0.212	0.025821	0.059764	0.904148	1295	3	3.3725
Cfi	4	0.92607	0.88714	1.0	17960	1	-0.28227	0.65148	0.68424	1.0	12556	1	1.9778
Ppp1r42	4	0.92619	0.88714	1.0	17961	1	-0.066408	0.72898	0.76163	1.0	13950	0	0
Cd2	4	0.92621	0.88714	1.0	17962	1	-0.21588	0.63369	0.66167	1.0	12279	1	2.2995
Gm12887	4	0.92627	0.88714	1.0	17963	1	-0.16514	0.64945	0.68125	1.0	12520	1	1.8951
Lyz2	4	0.92627	0.88714	1.0	17964	1	-0.16514	0.59208	0.62403	1.0	11556	1	2.3914
Lamp5	4	0.92635	0.88714	1.0	17965	1	-0.14821	0.10416	0.17298	0.954013	3680	2	3.4134
Trim33	4	0.92637	0.88714	1.0	17966	1	-0.22005	0.18105	0.2899	1.0	5433	2	2.8566
Tes	3	0.92638	0.89753	1.0	17967	0	0	0.062827	0.097721	0.920867	2671	2	4.8278
Aff3	4	0.92648	0.88714	1.0	17968	1	-0.16696	0.6636	0.69639	1.0	12754	1	1.9235
Olfr1256	4	0.92659	0.88714	1.0	17969	1	-0.072879	0.74206	0.7752	1.0	14223	0	0
Grrp1	4	0.92662	0.88714	1.0	17970	1	-0.12538	0.77662	0.81512	1.0	14932	0	0
Pnck	4	0.92681	0.88787	1.0	17971	1	-0.23456	0.40358	0.49176	1.0	8991	1	2.7696
Tab1	4	0.92686	0.88787	1.0	17972	1	-0.1101	0.55443	0.59549	1.0	10994	1	2.7071
Olfr681	4	0.92686	0.88787	1.0	17973	1	-0.1101	0.63846	0.66771	1.0	12357	1	1.9907
Clec2g	4	0.92693	0.88787	1.0	17974	1	-0.079577	0.0034404	0.011591	0.716024	297	1	9.1539
2810021J22Rik	4	0.92697	0.88787	1.0	17975	1	-0.15215	0.013365	0.038873	0.88656	774	3	4.3299
Olfr570	4	0.92701	0.88787	1.0	17976	1	-0.0096783	0.15219	0.23662	1.0	4795	2	1.742
Lamc2	4	0.92708	0.88787	1.0	17977	1	-0.1997	0.056322	0.12944	0.920867	2507	2	3.2257
Kcna2	4	0.9271	0.88787	1.0	17978	1	0.017423	0.25375	0.38382	1.0	7071	2	3.2306
Triap1	2	0.92712	0.9145	1.0	17979	0	0	0.06655	0.11356	0.920867	2765	1	3.9577
Cdk12	4	0.92713	0.88787	1.0	17980	1	-0.17311	0.0023215	0.0089946	0.716024	205	3	4.5354
Klhdc9	4	0.92727	0.88787	1.0	17981	1	-0.15362	0.082567	0.14962	0.920867	3145	2	2.6216
Armcx6	4	0.92728	0.88787	1.0	17982	1	-0.0045104	0.81537	0.85328	1.0	15659	0	0
Ermap	4	0.92733	0.88787	1.0	17983	1	-0.20329	0.010619	0.032831	0.88656	636	3	4.5033
Irs3	4	0.92741	0.88787	1.0	17984	1	-0.11056	0.004878	0.015455	0.716024	387	1	8.9358
Bspry	4	0.92753	0.88787	1.0	17985	1	-0.1233	0.081664	0.14962	0.920867	3122	2	4.4497
Gpbp1	4	0.92755	0.88787	1.0	17986	1	-0.099343	0.13108	0.21153	1.0	4287	2	3.0871
Olfr1350	4	0.92757	0.88787	1.0	17987	1	-0.20716	0.20832	0.32761	1.0	6052	1	4.5975
Pdgfd	4	0.92766	0.88787	1.0	17988	1	-0.062453	0.57258	0.61057	1.0	11267	1	2.3679
Etfa	4	0.92766	0.88787	1.0	17989	1	-0.062453	0.25929	0.39637	1.0	7191	2	1.8253
Spag6	4	0.92774	0.88787	1.0	17990	1	-0.0055666	0.28119	0.42862	1.0	7670	1	4.22
Dopey1	4	0.92781	0.88787	1.0	17991	1	-0.11103	0.15548	0.24388	1.0	4886	2	2.8187
Plekhg6	4	0.9279	0.88787	1.0	17992	1	-0.15855	0.00040051	0.00068368	0.283112	45	2	6.7688
Gm17455	4	0.92798	0.88787	1.0	17993	1	-0.14015	0.85205	0.88765	1.0	16396	0	0
R3hdm1	4	0.92805	0.88863	1.0	17994	1	-0.078583	0.025312	0.059055	0.904148	1277	2	5.0925
Orm2	3	0.92806	0.90022	1.0	17995	0	0	0.62643	0.66013	1.0	12159	0	0
Nipal3	4	0.92807	0.88863	1.0	17996	1	-0.013973	0.46175	0.52484	1.0	9713	1	3.1888
Sept3	4	0.92808	0.88863	1.0	17997	1	0.027865	0.30193	0.44068	1.0	7904	1	3.9047
Sorbs3	4	0.92813	0.88863	1.0	17998	1	-0.12515	0.32974	0.45859	1.0	8185	1	3.8381
Rtp4	3	0.92817	0.90022	1.0	17999	0	0	0.41575	0.45467	1.0	9132	1	2.7901
Olfr624	4	0.92825	0.88863	1.0	18000	1	-0.34589	0.016905	0.044794	0.88656	917	3	3.6062
Cyp4a14	3	0.92829	0.90086	1.0	18001	0	0	0.058626	0.093552	0.920867	2566	2	4.4363
Tcerg1l	4	0.9283	0.88863	1.0	18002	1	-0.11157	0.16741	0.2582	1.0	5149	2	3.0539
Hus1b	4	0.92831	0.88863	1.0	18003	1	-0.037676	0.73727	0.76572	1.0	14122	0	0
Plscr3	4	0.92832	0.88863	1.0	18004	1	-0.012546	0.75958	0.79091	1.0	14591	0	0
Trex1	3	0.92834	0.90086	1.0	18005	0	0	0.1263	0.19722	0.975702	4172	2	2.4387
Ppp2r5b	4	0.92834	0.88863	1.0	18006	1	-0.12583	0.0082903	0.026882	0.88656	538	3	4.2797
Zfp454	4	0.92834	0.88863	1.0	18007	1	-0.12583	0.15229	0.23662	1.0	4797	2	3.576
Cyp1b1	4	0.92836	0.88863	1.0	18008	1	-0.1896	0.24191	0.37004	1.0	6806	1	3.0382
Pcdhga6	4	0.9284	0.88863	1.0	18009	1	-0.14254	0.23045	0.35726	1.0	6543	1	4.4617
Nr5a2	4	0.92853	0.88899	1.0	18010	1	-0.24535	0.23649	0.36207	1.0	6682	2	3.2226
Mmab	4	0.92853	0.88899	1.0	18011	1	-0.24535	0.030906	0.069602	0.904148	1495	2	4.7932
Ttc7	4	0.92856	0.88936	1.0	18012	1	-0.32628	0.61162	0.64349	1.0	11918	1	2.4234
Vrtn	4	0.92862	0.88936	1.0	18013	1	0.011139	0.013324	0.038514	0.88656	772	2	5.107
Ankdd1b	4	0.92868	0.88936	1.0	18014	1	-0.059266	0.0066821	0.017345	0.716024	468	3	4.0498
Zic2	4	0.92868	0.88936	1.0	18015	1	0.029363	0.78135	0.81743	1.0	15011	0	0
Tmem255a	4	0.92871	0.88936	1.0	18016	1	-0.12656	0.053239	0.12495	0.920867	2363	2	4.945
D16Ertd472e	4	0.92875	0.88936	1.0	18017	1	-0.14385	0.019691	0.048333	0.88656	1043	3	3.076
Olfr99	4	0.92886	0.88936	1.0	18018	1	-0.11217	0.35073	0.47374	1.0	8412	1	3.2389
Sult2a3	4	0.92893	0.89013	1.0	18019	1	-0.16677	0.58553	0.61803	1.0	11455	1	2.2769
Pnmt	4	0.92897	0.89013	1.0	18020	1	-0.050102	0.17996	0.28475	1.0	5407	2	2.366
Gm14744	4	0.92899	0.89013	1.0	18021	1	-0.12732	0.68764	0.72344	1.0	13195	1	1.4094
Slc5a3	4	0.92901	0.89013	1.0	18022	1	-0.099146	0.7177	0.74875	1.0	13739	0	0
Psma8	4	0.92903	0.89013	1.0	18023	1	-0.20102	0.13317	0.21341	1.0	4346	2	2.8341
Nup62cl	4	0.92905	0.89013	1.0	18024	1	-0.0027373	0.19602	0.31314	1.0	5769	2	2.495
Eddm3b	4	0.92915	0.89013	1.0	18025	1	-0.049043	0.42143	0.5023	1.0	9209	1	3.3635
En1	4	0.92918	0.89013	1.0	18026	1	-0.14673	0.37989	0.48279	1.0	8729	1	3.2175
Cpa6	4	0.92921	0.89013	1.0	18027	1	-0.099107	0.13937	0.22117	1.0	4478	2	2.3038
Olfr1189	4	0.92921	0.89013	1.0	18028	1	-0.099107	0.31218	0.44809	1.0	8006	1	3.4389
Serpinf1	4	0.92924	0.89013	1.0	18029	1	-0.019486	0.0105	0.032676	0.88656	630	3	4.0631
Szt2	4	0.92925	0.89013	1.0	18030	1	-0.0010647	0.027538	0.06222	0.904148	1365	3	3.3936
Cul9	4	0.92934	0.89013	1.0	18031	1	-0.14831	0.18499	0.29709	1.0	5526	2	2.7891
Tbpl2	4	0.92938	0.89013	1.0	18032	1	-0.017956	0.85634	0.89239	1.0	16471	0	0
Krt83	4	0.92938	0.89013	1.0	18033	1	-0.017956	0.17509	0.27471	1.0	5303	2	3.5822
Olfr845	4	0.92945	0.89013	1.0	18034	1	-0.0033915	0.63471	0.66167	1.0	12303	1	2.1065
Olfr365	3	0.92949	0.90221	1.0	18035	0	0	0.12639	0.19722	0.975702	4174	1	5.2302
Sgcg	4	0.92953	0.89087	1.0	18036	1	-0.35117	0.039851	0.092535	0.920867	1847	2	4.4655
Ucp1	4	0.92967	0.89087	1.0	18037	1	-0.17769	0.27242	0.4188	1.0	7518	2	2.5374
Gfap	3	0.92981	0.90221	1.0	18038	0	0	0.11137	0.17343	0.956134	3846	1	5.3129
Nr1h3	4	0.92985	0.89087	1.0	18039	1	-0.18101	0.87336	0.90483	1.0	16790	0	0
Serpinb6d	4	0.92988	0.89087	1.0	18040	1	-0.098977	0.7206	0.75312	1.0	13790	0	0
Gigyf1	4	0.93011	0.89087	1.0	18041	1	-0.30702	0.25202	0.37841	1.0	7027	2	2.0321
Nuggc	4	0.93024	0.89163	1.0	18042	1	-0.29032	0.23726	0.36328	1.0	6702	2	3.1272
Trim59	4	0.93029	0.89163	1.0	18043	1	-0.11442	0.0267	0.06009	0.904148	1335	2	4.5387
Dnah9	4	0.93032	0.89163	1.0	18044	1	-0.034581	0.69559	0.73248	1.0	13332	1	1.4822
Vcan	3	0.93035	0.90475	1.0	18045	0	0	0.10941	0.16889	0.95122	3808	1	5.2198
Mylk2	4	0.93041	0.89236	1.0	18046	1	-0.043007	0.05507	0.12774	0.920867	2458	2	3.8839
